spec,target_reached,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_gain_db,output_ibias_ma,output_pm_deg,output_ugbw_mhz,fom,gain_pass,ugbw_pass,pm_pass,ibias_pass,complete_pass
736,Yes,216.0,11.499341444679539,75.0,2.60210910138878,236.94768000000002,47.493049215919996,2.045778175511859,77.06,12.423428523173987,0.4186066666666668,Yes,Yes,Yes,Yes,Yes
737,Yes,306.0,23.713918312282257,75.0,7.048495327055144,331.2144,50.402184201422926,5.627166244354473,80.736,25.19698676353239,0.4230700000000003,Yes,Yes,Yes,Yes,Yes
738,Yes,304.0,6.328912165767535,75.0,2.134399665015944,324.61728,50.227432688664486,1.7299309284954225,80.412,8.004301794289518,0.5942000000000003,Yes,Yes,Yes,Yes,Yes
739,Yes,284.0,11.827071765297013,75.0,6.888826282621044,299.12016,49.51691368902506,5.667092941398201,80.088,14.747175784148848,0.5453300000000001,Yes,Yes,Yes,Yes,Yes
740,Yes,338.0,9.390041875327574,75.0,0.19211502582619244,411.90708,52.29598513645811,0.16037762355970547,79.764,11.541112668127615,0.67646,Yes,Yes,Yes,Yes,Yes
741,Yes,319.0,1.640084579270525,75.0,4.266627418625946,384.10152,51.68892051593077,3.6136200922052453,79.44,1.986568847487216,0.6275899999999999,Yes,Yes,Yes,Yes,Yes
742,Yes,306.0,2.2781652921057876,75.0,1.0997004870964688,363.987,51.2217174570973,0.9447526884645764,79.116,2.718853586210731,0.5787199999999999,Yes,Yes,Yes,Yes,Yes
743,Yes,215.0,13.04817075263765,75.0,5.251061418449684,252.6078,48.04893513061418,4.574987260824288,78.792,15.339690500215877,0.5298499999999999,Yes,Yes,Yes,Yes,Yes
744,Yes,252.0,6.658673772722383,75.0,6.2656979903264345,292.40568,49.31971609134561,5.535117604654372,78.468,7.7094124940579745,0.48097999999999996,Yes,Yes,Yes,Yes,Yes
745,Yes,307.0,24.86860842971899,75.0,7.03719082741379,351.74832000000004,50.92464063719056,6.30215624549042,78.144,28.349716237711053,0.4321100000000001,Yes,Yes,Yes,Yes,Yes
746,Yes,299.0,9.997904162026423,75.0,4.246374942537114,338.22282,50.58405812471015,3.854434535340938,77.82,11.219248134459571,0.38323999999999997,Yes,Yes,Yes,Yes,Yes
747,Yes,397.0,1.6765010926756017,75.0,8.996357057531558,443.2902,52.93376260555051,8.275299039370404,77.496,1.851427216685374,0.33436999999999995,Yes,Yes,Yes,Yes,Yes
748,Yes,349.0,23.339821713998873,75.0,5.164689386008573,384.60498,51.70029806671888,4.038787099858704,77.172,25.35918308869406,0.4355000000000002,Yes,Yes,Yes,Yes,Yes
749,Yes,378.0,21.140230902678535,75.0,6.215209755044969,411.05232,52.27794207456034,4.935808826968962,80.848,22.59256476569255,0.4399633333333334,Yes,Yes,Yes,Yes,Yes
750,Yes,205.0,16.59905642306036,75.0,2.8987970048839165,219.93630000000002,46.84593829241284,2.337300025037902,80.524,17.443616413865673,0.39109333333333346,Yes,Yes,Yes,Yes,Yes
751,Yes,395.0,19.993135299572227,75.0,7.869124655068,418.02060000000006,52.42395368554297,6.440485073940405,80.2,25.052598118481974,0.5622233333333335,Yes,Yes,Yes,Yes,Yes
752,Yes,347.0,4.30239010542092,75.0,5.027616725613192,424.6239,52.56008869655261,4.175938452294317,79.876,5.314484353820138,0.6933533333333335,Yes,Yes,Yes,Yes,Yes
753,Yes,297.0,7.885105535518436,75.0,6.129117912631623,359.10864,51.10451708381825,5.165314120870301,79.552,9.599485181050856,0.6444833333333334,Yes,Yes,Yes,Yes,Yes
754,Yes,322.0,20.914277995667742,75.0,7.801793274310527,384.64187999999996,51.701131373540285,6.66975307020807,79.228,25.088767883603023,0.5956133333333331,Yes,Yes,Yes,Yes,Yes
755,Yes,201.0,17.705727725823607,75.0,8.331838323020534,237.17196,47.50126685260483,7.224120417974954,78.904,20.924274911823826,0.5467433333333336,Yes,Yes,Yes,Yes,Yes
756,Yes,290.0,4.33102460363647,75.0,9.733885250960027,337.96020000000004,50.57731116897783,8.558031912644054,78.58,5.041139397648706,0.4978733333333337,Yes,Yes,Yes,Yes,Yes
757,Yes,276.0,17.932868206937933,75.0,3.6434261818529947,317.62080000000003,50.03817870567012,3.2475679271946674,78.256,20.55357756669984,0.4490033333333332,Yes,Yes,Yes,Yes,Yes
758,Yes,392.0,11.766435375573918,75.0,4.156586682230062,445.39824,52.97496993156262,3.755476067394861,77.932,13.276304362967563,0.4001333333333333,Yes,Yes,Yes,Yes,Yes
759,Yes,299.0,1.1260287593348304,75.0,1.6876986264446114,335.37036,50.510493541235476,1.5453412473040087,77.608,1.2504549372413292,0.3512633333333333,Yes,Yes,Yes,Yes,Yes
760,Yes,307.0,2.9014185104973107,75.0,5.526573760911164,339.86742000000004,50.626190694286564,4.298569071236703,77.284,3.1703219780502017,0.45239333333333365,Yes,Yes,Yes,Yes,Yes
761,Yes,337.0,7.142174282489073,75.0,9.112530611873943,368.16576000000003,51.32086791939919,7.1984435568498215,80.96,7.6768374492762055,0.4568566666666668,Yes,Yes,Yes,Yes,Yes
762,Yes,391.0,21.039114382777143,75.0,6.913218763008199,421.4589,52.49510458640358,5.5450927698088766,80.636,22.239185467170753,0.4079866666666668,Yes,Yes,Yes,Yes,Yes
763,Yes,388.0,14.171301890652051,75.0,4.8585730334593045,412.56816000000003,52.309914163975016,3.9560930924942386,80.312,17.844786766746875,0.5791166666666667,Yes,Yes,Yes,Yes,Yes
764,Yes,339.0,18.453634847798362,75.0,2.4216021331184074,416.54285999999996,52.39319389175067,2.001212002809052,79.988,22.90834230005689,0.7102466666666667,Yes,Yes,Yes,Yes,Yes
765,Yes,354.0,13.666516141281383,75.0,0.22621907255923698,429.81264000000004,52.66558366291923,0.1896960032945482,79.664,16.722075820149076,0.6613766666666668,Yes,Yes,Yes,Yes,Yes
766,Yes,256.0,3.668484647781722,75.0,0.981128111318591,307.09248,49.74538363368126,0.8346456842987254,79.34,4.423312048909289,0.6125066666666668,Yes,Yes,Yes,Yes,Yes
767,Yes,324.0,7.914437872941533,75.0,1.1932660823225851,383.94,51.68526721105469,1.0296096391320426,79.016,9.401877326782165,0.5636366666666668,Yes,Yes,Yes,Yes,Yes
768,Yes,256.0,8.22762867006928,75.0,5.784112375403323,299.62752,49.53163399331594,5.061098328477908,78.692,9.627312859421465,0.5147666666666666,Yes,Yes,Yes,Yes,Yes
769,Yes,269.0,2.1459867188524306,75.0,4.991629885707278,310.92096,49.85299999927564,4.428324453105211,78.368,2.472820496133656,0.4658966666666666,Yes,Yes,Yes,Yes,Yes
770,Yes,311.0,11.075813050082633,75.0,9.49951555573805,354.93186,51.00289969961241,8.542914339275228,78.044,12.565288389057745,0.4170266666666665,Yes,Yes,Yes,Yes,Yes
771,Yes,324.0,20.053578607346516,75.0,7.817309603585921,365.04432,51.24691190627721,7.125086838188388,77.72,22.39302908767956,0.3681566666666668,Yes,Yes,Yes,Yes,Yes
772,Yes,207.0,11.970726799274768,75.0,0.8429773149138672,230.20470000000003,47.24228372412288,0.6521272508173677,77.396,13.153913436115088,0.46928666666666696,Yes,Yes,Yes,Yes,Yes
773,Yes,299.0,3.66058948696036,75.0,7.263404859623131,328.15848,50.321672628334355,5.707220368448876,77.072,3.9571704471938887,0.42041666666666666,Yes,Yes,Yes,Yes,Yes
774,Yes,286.0,22.723525255887964,75.0,9.057315901170163,309.72084,49.81940856903445,7.226832357543674,80.748,24.159652052060085,0.42488000000000015,Yes,Yes,Yes,Yes,Yes
775,Yes,371.0,15.321737027654727,75.0,6.478934236530117,396.36156,51.961830580776265,5.248260678301222,80.424,19.38781960005374,0.59601,Yes,Yes,Yes,Yes,Yes
776,Yes,373.0,1.394448452941466,75.0,4.621837223975306,393.05994,51.88917567042397,3.8000745655524972,80.1,1.7396581119516554,0.5471399999999997,Yes,Yes,Yes,Yes,Yes
777,Yes,303.0,13.369017525025745,75.0,9.775180433918681,369.4176,51.35035164995661,8.155921795040053,79.776,16.440415611225163,0.6782700000000002,Yes,Yes,Yes,Yes,Yes
778,Yes,385.0,6.80651522610384,75.0,2.714837725433304,463.7787,53.32621597767866,2.298110134579292,79.452,8.248951932819766,0.6294,Yes,Yes,Yes,Yes,Yes
779,Yes,242.0,4.445844165910241,75.0,0.5957939385481785,287.98968,49.18753850522933,0.5115784653343934,79.128,5.30878251851342,0.5805300000000003,Yes,Yes,Yes,Yes,Yes
780,Yes,319.0,11.30173343448001,75.0,8.15046629778704,374.97174,51.479970761245866,7.0974260521129535,78.804,13.294003004310145,0.53166,Yes,Yes,Yes,Yes,Yes
781,Yes,232.0,15.755429986622817,75.0,8.753990446705375,269.32416,48.60550627981922,7.729335864918511,78.48,18.25203542230307,0.4827900000000002,Yes,Yes,Yes,Yes,Yes
782,Yes,359.0,6.773541731357045,75.0,8.537261988793425,411.5217,52.28785481972781,7.6417032061689945,78.156,7.7261726404551,0.4339200000000001,Yes,Yes,Yes,Yes,Yes
783,Yes,336.0,10.997622285004955,75.0,3.6661251741334895,380.25792,51.601565365820974,3.3260920642326086,77.832,12.348350254049265,0.38505000000000006,Yes,Yes,Yes,Yes,Yes
784,Yes,206.0,16.94491124180822,75.0,6.799988666890564,230.13084,47.23949645371498,6.251909580339184,77.508,18.72412692219808,0.33617999999999987,Yes,Yes,Yes,Yes,Yes
785,Yes,300.0,3.054734919694282,75.0,4.317352543112248,330.768,50.39046974580551,3.3742268800693775,77.184,3.32104670999323,0.4373100000000001,Yes,Yes,Yes,Yes,Yes
786,Yes,351.0,24.39170778285332,75.0,1.247420431230104,381.88097999999997,51.638560568003214,0.9900775962673337,80.86,26.083516634672026,0.44177333333333313,Yes,Yes,Yes,Yes,Yes
787,Yes,344.0,2.624303749812305,75.0,8.527334416704026,369.24960000000004,51.34640067045094,6.87175243970094,80.536,2.7595603650776317,0.3929033333333335,Yes,Yes,Yes,Yes,Yes
788,Yes,369.0,13.625426687732093,75.0,8.913890914278491,390.70458,51.836970044668135,7.291562767879808,80.212,17.08246994694348,0.5640333333333333,Yes,Yes,Yes,Yes,Yes
789,Yes,206.0,13.175864717914878,75.0,0.19575604449799133,252.19344,48.03467571223892,0.16250688034000751,79.888,16.284051204870998,0.6951633333333334,Yes,Yes,Yes,Yes,Yes
790,Yes,221.0,24.719955654315218,75.0,1.470104982459655,267.33486,48.54111187385978,1.2382694267257675,79.564,30.11088358340828,0.6462933333333333,Yes,Yes,Yes,Yes,Yes
791,Yes,364.0,14.299646858036692,75.0,6.507266399175462,435.00912000000005,52.76996724135279,5.5601337747754735,79.24,17.16329413782712,0.5974233333333334,Yes,Yes,Yes,Yes,Yes
792,Yes,309.0,10.370889581441538,75.0,3.3537421780788987,364.77450000000005,51.240489416791604,2.9063529715231735,78.916,12.262954676679733,0.5485533333333336,Yes,Yes,Yes,Yes,Yes
793,Yes,234.0,12.283241875803665,75.0,8.955823412041168,272.82528,48.717692191817214,7.869929823331177,78.592,14.305309153398463,0.49968333333333326,Yes,Yes,Yes,Yes,Yes
794,Yes,318.0,16.25609899524712,75.0,9.555382649271857,366.12612,51.272614264449345,8.512890402236298,78.268,18.6424943277494,0.45081333333333345,Yes,Yes,Yes,Yes,Yes
795,Yes,246.0,24.544946141237446,75.0,2.7562630459435864,279.64296,48.932077809123875,2.4890433436393553,77.944,27.710753294534253,0.40194333333333365,Yes,Yes,Yes,Yes,Yes
796,Yes,212.0,7.087606265661106,75.0,7.357372658850387,237.90215999999998,47.52796770344581,6.7334674573798745,77.62,7.875464578151996,0.3530733333333335,Yes,Yes,Yes,Yes,Yes
797,Yes,266.0,1.389813546614743,75.0,3.7889593174170435,294.62160000000006,49.38529167409208,2.9453475253941384,77.296,1.5195387430557632,0.4542033333333338,Yes,Yes,Yes,Yes,Yes
798,Yes,297.0,19.924480390708368,75.0,3.4929549553275647,324.62694000000005,50.227691160565584,2.7576879372311125,80.972,21.429177149814667,0.4586666666666669,Yes,Yes,Yes,Yes,Yes
799,Yes,283.0,9.275259835921393,75.0,1.2269367990471223,305.19852000000003,49.69164846525111,0.9835738849561257,80.648,9.810442328454057,0.4097966666666666,Yes,Yes,Yes,Yes,Yes
800,Yes,254.0,18.5905845148154,75.0,4.062477237186346,270.22044,48.63436393616773,3.306043975622248,80.324,23.421905618525628,0.5809266666666666,Yes,Yes,Yes,Yes,Yes
801,Yes,316.0,16.078167099415754,75.0,4.619732998245564,388.45248000000004,51.78675796924842,3.815668469900924,80.0,19.97004822750033,0.7120566666666668,Yes,Yes,Yes,Yes,Yes
802,Yes,283.0,19.51603297863662,75.0,8.37351261912721,343.7601,50.72510934024733,7.017840926090514,79.676,23.892308213766093,0.6631866666666667,Yes,Yes,Yes,Yes,Yes
803,Yes,286.0,18.64448763549547,75.0,6.930034068388109,343.23432,50.7118141290706,5.89226146664699,79.352,22.493082773214443,0.6143166666666667,Yes,Yes,Yes,Yes,Yes
804,Yes,394.0,8.980446600927635,75.0,4.834625608615585,467.10276,53.38824866877979,4.169381124870081,79.028,10.67415882986259,0.565446666666667,Yes,Yes,Yes,Yes,Yes
805,Yes,297.0,2.064056519084996,75.0,4.2752242328493315,347.77512,50.82597018282169,3.7388973528383826,78.704,2.4165560914143325,0.516576666666667,Yes,Yes,Yes,Yes,Yes
806,Yes,271.0,14.104329884984596,75.0,8.872626478146051,313.37898,49.92139725323447,7.867357898172103,78.38,16.26172818419184,0.4677066666666666,Yes,Yes,Yes,Yes,Yes
807,Yes,392.0,20.524212773346115,75.0,1.7511094191615277,447.5856,53.01752211382243,1.5739847014133395,78.056,23.297854887536108,0.41883666666666647,Yes,Yes,Yes,Yes,Yes
808,Yes,307.0,5.202139049241002,75.0,1.4118646047419436,346.05654000000004,50.78294122463896,1.2862086549199108,77.732,5.812454002497957,0.36996666666666683,Yes,Yes,Yes,Yes,Yes
809,Yes,264.0,19.699422243478757,75.0,7.291470009689028,293.73696,49.35917191745992,5.637400037991072,77.408,21.659514756704898,0.47109666666666694,Yes,Yes,Yes,Yes,Yes
810,Yes,220.0,12.150949593928905,75.0,9.81753478817957,241.5732,47.660975044535824,7.709710069157417,77.084,13.14343915676102,0.4222266666666668,Yes,Yes,Yes,Yes,Yes
811,Yes,320.0,17.689342047905534,75.0,8.459063489571323,346.7136,50.79941754781565,6.745680179758651,80.76,18.81898343108478,0.4266900000000001,Yes,Yes,Yes,Yes,Yes
812,Yes,204.0,16.161660346200108,75.0,1.1267597468098576,218.0556,46.771344889931534,0.9122246910172609,80.436,20.461308464703187,0.59782,Yes,Yes,Yes,Yes,Yes
813,Yes,391.0,20.475944364342556,75.0,9.121144936594575,412.23912000000007,52.302984047455865,7.495300851646593,80.112,25.558483274459668,0.5489500000000003,Yes,Yes,Yes,Yes,Yes
814,Yes,338.0,2.514412888773391,75.0,4.878481020349424,412.27212000000003,52.303679330538266,4.068165322869385,79.788,3.0937336183467803,0.68008,Yes,Yes,Yes,Yes,Yes
815,Yes,213.0,19.628569592882123,75.0,5.732539967567415,256.69908,48.18848624357773,4.850015439560412,79.464,23.801210916937006,0.6312099999999998,Yes,Yes,Yes,Yes,Yes
816,Yes,289.0,11.984309858736477,75.0,4.4378117695039485,344.07761999999997,50.73312851044862,3.808530060588289,79.14,14.318374046823996,0.5823400000000001,Yes,Yes,Yes,Yes,Yes
817,Yes,257.0,8.04262170820075,75.0,6.152099267091846,302.232,49.60680890142829,5.3544795971133885,78.816,9.465683193249792,0.5334700000000002,Yes,Yes,Yes,Yes,Yes
818,Yes,366.0,2.0513506158189543,75.0,7.813726516441473,425.07972000000007,52.569407716741345,6.8956136507596,78.492,2.3777615258080664,0.48460000000000025,Yes,Yes,Yes,Yes,Yes
819,Yes,217.0,5.78727600916452,75.0,6.152448350826507,248.86428,47.91925131809822,5.504287917066935,78.168,6.6050181092594675,0.4357300000000002,Yes,Yes,Yes,Yes,Yes
820,Yes,399.0,2.005742606329168,75.0,8.639500167788528,451.77174,53.0983812140279,7.834298752150637,77.844,2.2534117033586933,0.38685999999999987,Yes,Yes,Yes,Yes,Yes
821,Yes,366.0,23.400903518809535,75.0,8.81150744036966,409.07088,52.23597130077496,8.097334762327698,77.52,25.873442984606953,0.3379900000000001,Yes,Yes,Yes,Yes,Yes
822,Yes,210.0,13.369206142107972,75.0,7.300058483608822,231.65099999999998,47.29668358644888,5.702075681546851,77.196,14.543557209630738,0.43912000000000007,Yes,Yes,Yes,Yes,Yes
823,Yes,393.0,24.73894485510696,75.0,8.928451734732743,427.78835999999995,52.62457926733085,7.082494338576749,80.872,26.47116577386155,0.44358333333333305,Yes,Yes,Yes,Yes,Yes
824,Yes,207.0,14.032736743700461,75.0,4.882488598018439,222.30558000000002,46.93900727762308,3.9323563168440505,80.548,14.765245601721626,0.39471333333333347,Yes,Yes,Yes,Yes,Yes
825,Yes,263.0,7.079530364862817,75.0,4.932415492222317,278.61168000000004,48.89998638054,4.0324962856663555,80.224,8.880421299076621,0.5658433333333335,Yes,Yes,Yes,Yes,Yes
826,Yes,251.0,19.07898205165276,75.0,8.887179887829081,307.41978,49.75463614866725,7.373693152931789,79.9,23.592306045791737,0.6969733333333334,Yes,Yes,Yes,Yes,Yes
827,Yes,205.0,5.5864823376138615,75.0,4.46281001459901,248.09099999999998,47.892220193043265,3.757016610790177,79.576,6.808469484143517,0.648103333333333,Yes,Yes,Yes,Yes,Yes
828,Yes,359.0,9.567380224848721,75.0,0.7270268603411865,429.22758000000005,52.6537523952811,0.6208809387313733,79.252,11.489658259625326,0.5992333333333333,Yes,Yes,Yes,Yes,Yes
829,Yes,239.0,19.740197607482198,75.0,6.584238331846563,282.26856000000004,49.01325015387649,5.702938031128901,78.928,23.354627789412188,0.5503633333333333,Yes,Yes,Yes,Yes,Yes
830,Yes,261.0,21.779158649873384,75.0,0.22236610856074698,304.44606,49.670207159774634,0.1953041531489041,78.604,25.378817991524457,0.5014933333333332,Yes,Yes,Yes,Yes,Yes
831,Yes,232.0,8.966192473152269,75.0,8.69648949139935,267.23616,48.53790445226399,7.743789067616552,78.28,10.288347215243304,0.45262333333333327,Yes,Yes,Yes,Yes,Yes
832,Yes,321.0,3.9874001978652016,75.0,5.295697329182433,365.0733,51.24760143101938,4.779896409320065,77.956,4.504326759516446,0.40375333333333313,Yes,Yes,Yes,Yes,Yes
833,Yes,371.0,9.832460183552152,75.0,7.461875741994569,416.52912000000003,52.39290737599572,6.825750834989533,77.632,10.931925881276953,0.35488333333333333,Yes,Yes,Yes,Yes,Yes
834,Yes,229.0,22.347676408294756,75.0,7.26535807843224,253.76406000000003,48.08860228039612,5.644456691134008,77.308,24.448357990674467,0.45601333333333366,Yes,Yes,Yes,Yes,Yes
835,Yes,344.0,18.83938493247091,75.0,2.317450701305016,376.18464000000006,51.50802117785301,1.8285844758647227,80.984,20.274569276626547,0.460476666666667,Yes,Yes,Yes,Yes,Yes
836,Yes,255.0,22.47129987892128,75.0,9.562038158859751,275.1399,48.79107150196404,7.661104972878434,80.66,23.78272493985512,0.41160666666666645,Yes,Yes,Yes,Yes,Yes
837,Yes,319.0,10.279474438256612,75.0,8.74412128067893,339.5436,50.61791097873065,7.112031043640208,80.336,12.95768870839999,0.5827366666666668,Yes,Yes,Yes,Yes,Yes
838,Yes,379.0,24.369366023567416,75.0,5.239086822261821,466.1017800000001,53.3696152293319,4.324866171777133,80.012,30.284298544807697,0.7138666666666668,Yes,Yes,Yes,Yes,Yes
839,Yes,265.0,12.908877436888543,75.0,6.913592270282983,322.03860000000003,50.158158599276675,5.791170565202541,79.688,15.812083972444778,0.6649966666666669,Yes,Yes,Yes,Yes,Yes
840,Yes,396.0,12.940561419847056,75.0,6.220566258899101,475.46136,53.54230456550438,5.286237206812456,79.364,15.620292878668984,0.6161266666666668,Yes,Yes,Yes,Yes,Yes
841,Yes,294.0,23.183451199047127,75.0,4.385194280378232,348.70752,50.849226263796474,3.7798182099720172,79.04,27.571151172978784,0.5672566666666666,Yes,Yes,Yes,Yes,Yes
842,Yes,242.0,13.46262048483861,75.0,7.293854487396123,283.503,49.05115317826826,6.3755582074329515,78.716,15.77065214075934,0.5183866666666664,Yes,Yes,Yes,Yes,Yes
843,Yes,355.0,20.22755409764257,75.0,4.871103805474341,410.7066,52.27063363927658,4.317015747601634,78.392,23.334910958122425,0.46951666666666675,Yes,Yes,Yes,Yes,Yes
844,Yes,355.0,18.44995178422326,75.0,6.670735374803291,405.5307,52.16047474608095,5.992988660723277,78.068,20.955455236520777,0.4206466666666666,Yes,Yes,Yes,Yes,Yes
845,Yes,391.0,2.894248145331229,75.0,6.449904082792092,440.95416000000006,52.8878688826085,5.87296016258634,77.744,3.2357115415174076,0.37177666666666687,Yes,Yes,Yes,Yes,Yes
846,Yes,383.0,15.458879171925453,75.0,1.5716790773453324,426.34794,52.59528337857618,1.2144364230647386,77.42,17.007240509785507,0.4729066666666666,Yes,Yes,Yes,Yes,Yes
847,Yes,229.0,20.73619070895728,75.0,8.281734419819772,251.5794,48.01350154050456,6.499919259395548,77.096,22.443608651932824,0.4240366666666667,Yes,Yes,Yes,Yes,Yes
848,Yes,399.0,14.091385536271288,75.0,8.931412628137595,432.52398,52.720203812570354,7.118335864625664,80.772,15.000561731071514,0.4285000000000002,Yes,Yes,Yes,Yes,Yes
849,Yes,241.0,8.709074277150256,75.0,6.167848711760376,257.73503999999997,48.22346932904294,4.990714785120908,80.448,11.03178438686623,0.5996299999999999,Yes,Yes,Yes,Yes,Yes
850,Yes,279.0,2.921653865799886,75.0,0.21528418712055053,294.30594,49.375980551757024,0.17681290288210816,80.124,3.648795079920162,0.55076,Yes,Yes,Yes,Yes,Yes
851,Yes,227.0,16.86206131499528,75.0,9.350277062159634,277.00356,48.84970701149983,7.7929884174569475,79.8,20.75820920243809,0.6818899999999999,Yes,Yes,Yes,Yes,Yes
852,Yes,348.0,8.35590054617806,75.0,5.10511896165886,419.5836,52.45637009716557,4.3168885939787325,79.476,10.13771277864507,0.6330200000000001,Yes,Yes,Yes,Yes,Yes
853,Yes,206.0,15.462919065534395,75.0,4.745960472773943,245.37071999999998,47.796454745561654,4.070847595521849,79.152,18.484682709321127,0.5841500000000001,Yes,Yes,Yes,Yes,Yes
854,Yes,279.0,11.226785749193091,75.0,5.008765814507118,328.25466000000006,50.32421800355755,4.357125382039742,78.828,13.220662898249785,0.5352800000000003,Yes,Yes,Yes,Yes,Yes
855,Yes,347.0,17.55435540269167,75.0,1.737498345532759,403.20012,52.11041305383519,1.5325604156771702,78.504,20.359190308933748,0.48641000000000034,Yes,Yes,Yes,Yes,Yes
856,Yes,373.0,9.437127610527812,75.0,7.539157010371349,427.97274000000004,52.62832214453396,6.741514198674061,78.18,10.776822246118341,0.4375400000000004,Yes,Yes,Yes,Yes,Yes
857,Yes,296.0,2.0165239084031086,75.0,3.2742747737827074,335.3088,50.50889902809264,2.967638941217957,77.856,2.266855186392271,0.38867000000000024,Yes,Yes,Yes,Yes,Yes
858,Yes,301.0,21.88089220135341,75.0,3.375858940962225,336.58422,50.54187502379018,3.100726437273804,77.532,24.207268660201308,0.33979999999999994,Yes,Yes,Yes,Yes,Yes
859,Yes,383.0,9.461423447403575,75.0,2.853755589563191,422.69412,52.52052413002182,2.2277843009925054,77.208,10.298759422498792,0.44092999999999993,Yes,Yes,Yes,Yes,Yes
860,Yes,250.0,24.955614346553176,75.0,5.1186003886520455,272.26500000000004,48.69983631678579,4.058026388123341,80.884,26.719477168567558,0.44539333333333364,Yes,Yes,Yes,Yes,Yes
861,Yes,219.0,7.589328641796582,75.0,5.549906140333723,235.31112000000002,47.43284901870339,4.467396947661631,80.56,7.990500553801951,0.39652333333333356,Yes,Yes,Yes,Yes,Yes
862,Yes,351.0,24.5206547006627,75.0,3.8485121659371413,372.0249,51.411440172406635,3.1446192907872383,80.236,30.774402475519718,0.5676533333333336,Yes,Yes,Yes,Yes,Yes
863,Yes,376.0,23.749705086474073,75.0,8.18932272662595,460.72032,53.268747343350086,6.790995871054569,79.912,29.38361012708745,0.6987833333333333,Yes,Yes,Yes,Yes,Yes
864,Yes,360.0,2.800987959715823,75.0,0.8804228979724377,435.8664,52.78706782967592,0.7407878263540091,79.588,3.4155247180774744,0.6499133333333331,Yes,Yes,Yes,Yes,Yes
865,Yes,262.0,16.30030090919916,75.0,4.497469876948645,313.39392000000004,49.921811333649295,3.8388154134695163,79.264,19.586115566475524,0.6010433333333333,Yes,Yes,Yes,Yes,Yes
866,Yes,226.0,9.719467135623576,75.0,5.773045812816739,267.03708,48.53143140866115,4.9977257601554514,78.94,11.505516416465763,0.5521733333333332,Yes,Yes,Yes,Yes,Yes
867,Yes,378.0,20.22630341349208,75.0,0.9713966308551523,441.12600000000003,52.89125311765191,0.8527405323961954,78.616,23.582656201926955,0.5033033333333334,Yes,Yes,Yes,Yes,Yes
868,Yes,397.0,17.305854587552556,75.0,5.034715847119498,457.51074,53.208025870475055,4.480897103936353,78.292,19.86919776906084,0.4544333333333333,Yes,Yes,Yes,Yes,Yes
869,Yes,277.0,23.866945510710586,75.0,3.229009121471626,315.18168,49.97121932190022,2.9130505789356276,77.968,26.976808510756175,0.4055633333333333,Yes,Yes,Yes,Yes,Yes
870,Yes,375.0,4.426707240701193,75.0,9.808640315562458,421.2225000000001,52.490231227707625,8.968039840518756,77.644,4.924623271135264,0.35669333333333386,Yes,Yes,Yes,Yes,Yes
871,Yes,353.0,15.581749679700527,75.0,7.4778657501071155,391.36404000000005,51.85161837089381,5.8061888616706705,77.32,17.05671810438098,0.45782333333333336,Yes,Yes,Yes,Yes,Yes
872,Yes,230.0,19.751487273843196,75.0,0.27591437560445653,251.64300000000003,48.01569708102073,0.21758607660167445,80.996,21.269191555965307,0.4622866666666666,Yes,Yes,Yes,Yes,Yes
873,Yes,344.0,1.8351751791650084,75.0,4.094052623824415,371.35488000000004,51.39578270765499,3.2783126385274004,80.672,1.9434872182393275,0.4134166666666669,Yes,Yes,Yes,Yes,Yes
874,Yes,400.0,2.6136007134906114,75.0,0.4547361308008207,425.976,52.587702622374366,0.3696550007279872,80.348,3.2962732198543594,0.5845466666666667,Yes,Yes,Yes,Yes,Yes
875,Yes,210.0,19.684368964164772,75.0,5.536078017962576,220.57559999999998,46.87114938498069,4.567541168720025,80.024,24.475150682663195,0.5356766666666664,Yes,Yes,Yes,Yes,Yes
876,Yes,288.0,9.791883354571565,75.0,8.276496708392097,350.14464000000004,50.884949651450306,6.929083044265863,79.7,12.000540564028729,0.666806666666667,Yes,Yes,Yes,Yes,Yes
877,Yes,336.0,10.188505640530664,75.0,7.93865452320585,403.6032,52.11909201833575,6.742696219284889,79.376,12.305065802294505,0.6179366666666668,Yes,Yes,Yes,Yes,Yes
878,Yes,309.0,14.613871401378868,75.0,9.635395357972047,366.66558,51.28540286691472,8.30089310089292,79.052,17.389337857928744,0.5690666666666668,Yes,Yes,Yes,Yes,Yes
879,Yes,369.0,15.52227589251485,75.0,6.411627411957978,432.48276,52.719375998509264,5.601518288457088,78.728,18.193659573616657,0.5201966666666665,Yes,Yes,Yes,Yes,Yes
880,Yes,294.0,17.29748936592148,75.0,8.912097898368117,340.29323999999997,50.63706643652342,7.894336318374478,78.404,19.966146025295842,0.47132666666666645,Yes,Yes,Yes,Yes,Yes
881,Yes,217.0,23.771764702373357,75.0,5.66709246373048,248.00496000000004,47.88920733257993,5.0887656778067845,78.08,27.015659713659222,0.4224566666666667,Yes,Yes,Yes,Yes,Yes
882,Yes,329.0,9.928321083296408,75.0,6.580500237253281,371.21070000000003,51.39240972184072,5.988913265924211,77.756,11.106217096618694,0.37358666666666673,Yes,Yes,Yes,Yes,Yes
883,Yes,365.0,19.31402732316591,75.0,4.616458439890414,406.50780000000003,52.18137766351979,3.5650600302053723,77.432,21.2612675578875,0.47471666666666684,Yes,Yes,Yes,Yes,Yes
