spec,target_reached,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_gain_db,output_ibias_ma,output_pm_deg,output_ugbw_mhz,fom,gain_pass,ugbw_pass,pm_pass,ibias_pass,complete_pass
654,Yes,(356.0)409.40,(22.8)26.17,(75.0)75.0,(6.8)7.86,496.41387599999996,53.91687825210216,6.605598524890314,79.628,31.963235392402083,0.6559466666666666,Yes,Yes,Yes,Yes,Yes
655,Yes,(396.0)455.40,(22.0)25.25,(75.0)75.0,(5.3)6.15,545.5509840000001,54.73670686879699,5.237731452249831,79.304,30.3984769280285,0.6070766666666667,Yes,Yes,Yes,Yes,Yes
656,Yes,(218.0)250.70,(9.0)10.35,(75.0)75.0,(4.2)4.82,296.673366,49.44557118124536,4.163910984340491,78.98,12.275625511904025,0.5582066666666666,Yes,Yes,Yes,Yes,Yes
657,Yes,(316.0)363.40,(15.0)17.23,(75.0)75.0,(8.7)10.03,424.74192,52.562502517965115,8.789455323492497,78.656,20.13126988930385,0.5093366666666665,Yes,Yes,Yes,Yes,Yes
658,Yes,(306.0)351.90,(4.4)5.05,(75.0)75.0,(1.6)1.83,406.17001799999997,52.174157244116934,1.6273878534918331,78.332,5.813053895203568,0.46046666666666636,Yes,Yes,Yes,Yes,Yes
659,Yes,(361.0)415.15,(9.4)10.81,(75.0)75.0,(9.9)11.41,473.12154599999997,53.49945452621491,10.279010646814537,78.008,12.236723356007882,0.41159666666666667,Yes,Yes,Yes,Yes,Yes
660,Yes,(347.0)399.05,(24.2)27.86,(75.0)75.0,(3.5)4.02,448.95519299999995,53.04405998693187,3.6660755729159327,77.684,31.05322763218058,0.36272666666666664,Yes,Yes,Yes,Yes,Yes
661,Yes,(249.0)286.35,(17.8)20.43,(75.0)75.0,(9.9)11.35,317.985948,50.04815857321702,8.798918969357207,77.36,22.406707603471578,0.46385666666666675,Yes,Yes,Yes,Yes,Yes
662,Yes,(383.0)440.45,(10.4)11.97,(75.0)75.0,(8.9)10.28,482.689155,53.67335082507627,8.091420844809738,77.036,12.91399427831547,0.41498666666666667,Yes,Yes,Yes,Yes,Yes
663,Yes,(378.0)434.70,(15.3)17.57,(75.0)75.0,(9.9)11.35,470.049804,53.44287751856358,9.069890421253067,80.712,18.64896539903679,0.4194500000000001,Yes,Yes,Yes,Yes,Yes
664,Yes,(298.0)342.70,(23.5)27.04,(75.0)75.0,(1.5)1.75,365.571798,51.25945369498857,1.416385498647925,80.388,34.16089661850615,0.5905800000000001,Yes,Yes,Yes,Yes,Yes
665,Yes,(326.0)374.90,(8.4)9.69,(75.0)75.0,(8.6)9.93,394.45478399999996,51.91994455218939,8.180614547221683,80.064,12.075225602241005,0.5417100000000001,Yes,Yes,Yes,Yes,Yes
666,Yes,(302.0)347.30,(10.0)11.55,(75.0)75.0,(1.9)2.17,422.86553399999997,52.5240457812732,1.8120999698663802,79.74,14.176145260581652,0.6728400000000001,Yes,Yes,Yes,Yes,Yes
667,Yes,(262.0)301.30,(20.0)23.00,(75.0)75.0,(0.9)1.04,362.46389999999997,51.185295180264035,0.8775574354557211,79.416,27.828462752608676,0.6239699999999999,Yes,Yes,Yes,Yes,Yes
668,Yes,(237.0)272.55,(20.5)23.59,(75.0)75.0,(3.4)3.90,323.903871,50.208322766556954,3.3557081777044013,79.092,28.12676010768389,0.5751,Yes,Yes,Yes,Yes,Yes
669,Yes,(367.0)422.05,(17.1)19.65,(75.0)75.0,(9.9)11.35,495.41917199999995,53.899456182771786,9.897071545954546,78.768,23.06937320298095,0.5262299999999999,Yes,Yes,Yes,Yes,Yes
670,Yes,(376.0)432.40,(20.9)24.03,(75.0)75.0,(3.2)3.68,501.26402399999995,54.00133072346213,3.2570707447123417,78.444,27.789367454054528,0.4773599999999999,Yes,Yes,Yes,Yes,Yes
671,Yes,(201.0)231.15,(18.7)21.54,(75.0)75.0,(0.7)0.78,264.592782,48.45155985218253,0.6951832610575801,78.12,24.526942441408007,0.42849000000000004,Yes,Yes,Yes,Yes,Yes
672,Yes,(392.0)450.80,(17.4)20.07,(75.0)75.0,(4.6)5.26,509.44908,54.14201564593998,4.780713390189437,77.796,22.49238782624383,0.37962,Yes,Yes,Yes,Yes,Yes
673,Yes,(397.0)456.55,(13.6)15.68,(75.0)75.0,(2.2)2.50,509.29065599999996,54.13931416421214,1.9259641765886637,77.472,17.293650731983046,0.4807499999999999,Yes,Yes,Yes,Yes,Yes
674,Yes,(227.0)261.05,(16.5)18.98,(75.0)75.0,(7.8)8.92,287.40038699999997,49.16974697198719,6.984860590409068,77.148,20.59740533869547,0.4318799999999997,Yes,Yes,Yes,Yes,Yes
675,Yes,(399.0)458.85,(11.2)12.84,(75.0)75.0,(5.8)6.68,498.47628599999996,53.952890049169596,5.307702484024364,80.824,13.700906449062883,0.4363433333333333,Yes,Yes,Yes,Yes,Yes
676,Yes,(308.0)354.20,(9.7)11.14,(75.0)75.0,(1.7)1.92,379.62447599999996,51.58708410930203,1.5488422924992122,80.5,14.138398392745458,0.6074733333333333,Yes,Yes,Yes,Yes,Yes
677,Yes,(256.0)294.40,(9.7)11.16,(75.0)75.0,(7.9)9.05,311.23968,49.861899202502684,7.418907945317241,80.176,13.966533970335727,0.5586033333333336,Yes,Yes,Yes,Yes,Yes
678,Yes,(245.0)281.75,(5.3)6.13,(75.0)75.0,(7.8)8.99,344.473185,50.743108411097104,7.477248546075202,79.852,7.558076711975014,0.6897333333333335,Yes,Yes,Yes,Yes,Yes
679,Yes,(378.0)434.70,(6.1)7.06,(75.0)75.0,(1.4)1.59,525.134988,54.40541909699698,1.3399581815267847,79.528,8.587754590173567,0.6408633333333336,Yes,Yes,Yes,Yes,Yes
680,Yes,(332.0)381.80,(23.7)27.31,(75.0)75.0,(4.4)5.05,455.66302799999994,53.17287583664874,4.324190049744431,79.204,32.71980731274118,0.5919933333333334,Yes,Yes,Yes,Yes,Yes
681,Yes,(318.0)365.70,(12.7)14.57,(75.0)75.0,(4.4)5.00,431.11641599999996,52.69189120365523,4.343073985041448,78.88,17.200574046594376,0.5431233333333328,Yes,Yes,Yes,Yes,Yes
682,Yes,(212.0)243.80,(6.4)7.40,(75.0)75.0,(4.3)5.00,283.85634,49.061971974840816,4.40002010991102,78.556,8.60654501037158,0.4942533333333336,Yes,Yes,Yes,Yes,Yes
683,Yes,(342.0)393.30,(4.3)4.95,(75.0)75.0,(4.8)5.55,452.184876,53.10632065246519,4.9521678608277835,78.232,5.663199866427475,0.44538333333333324,Yes,Yes,Yes,Yes,Yes
684,Yes,(263.0)302.45,(2.9)3.28,(75.0)75.0,(0.1)0.17,343.323093,50.71406032864704,0.15208221399280614,77.908,3.696285380195618,0.3965133333333333,Yes,Yes,Yes,Yes,Yes
685,Yes,(231.0)265.65,(21.3)24.46,(75.0)75.0,(5.4)6.19,297.676764,49.47489871776335,5.675382942170293,77.584,27.126354012487987,0.3476433333333335,Yes,Yes,Yes,Yes,Yes
686,Yes,(316.0)363.40,(3.4)3.94,(75.0)75.0,(7.3)8.43,401.91313199999996,52.08264392886502,6.56720812339555,77.26,4.301579153889965,0.44877333333333325,Yes,Yes,Yes,Yes,Yes
687,Yes,(234.0)269.10,(19.5)22.43,(75.0)75.0,(9.5)10.93,293.69574,49.35795294421763,8.645201439445092,80.936,24.075360785441447,0.4532366666666667,Yes,Yes,Yes,Yes,Yes
688,Yes,(318.0)365.70,(21.0)24.20,(75.0)75.0,(8.9)10.27,393.79307400000005,51.90536147067718,8.247205698459501,80.612,25.54769261313988,0.40436666666666676,Yes,Yes,Yes,Yes,Yes
689,Yes,(370.0)425.50,(22.2)25.54,(75.0)75.0,(7.6)8.73,451.98312,53.10244431446904,7.117654626673203,80.288,32.12629776885737,0.5754966666666667,Yes,Yes,Yes,Yes,Yes
690,Yes,(335.0)385.25,(1.9)2.19,(75.0)75.0,(5.4)6.16,472.9560149999999,53.49641506291587,5.096846095390736,79.964,2.7180455249083018,0.7066266666666667,Yes,Yes,Yes,Yes,Yes
691,Yes,(343.0)394.45,(9.1)10.44,(75.0)75.0,(0.3)0.32,478.499406,53.59762805976687,0.2677636395593196,79.64,12.766134947246933,0.6577566666666669,Yes,Yes,Yes,Yes,Yes
692,Yes,(352.0)404.80,(19.4)22.30,(75.0)75.0,(0.1)0.16,485.1528,53.71757084402831,0.1379164920879877,79.316,26.85912025837202,0.6088866666666668,Yes,Yes,Yes,Yes,Yes
693,Yes,(281.0)323.15,(4.1)4.77,(75.0)75.0,(7.4)8.47,382.583748,51.65453034864878,7.313434215473198,78.992,5.656562413733885,0.5600166666666667,Yes,Yes,Yes,Yes,Yes
694,Yes,(393.0)451.95,(10.0)11.55,(75.0)75.0,(2.3)2.69,528.483213,54.460623934391855,2.3570776642586617,78.668,13.496681106479322,0.5111466666666667,Yes,Yes,Yes,Yes,Yes
695,Yes,(313.0)359.95,(4.9)5.63,(75.0)75.0,(8.8)10.10,415.655862,52.374678194836015,8.9688394530491,78.344,6.477741974279986,0.4622766666666668,Yes,Yes,Yes,Yes,Yes
696,Yes,(356.0)409.40,(21.0)24.10,(75.0)75.0,(3.2)3.67,466.78969199999995,53.38242514125636,3.30208698115576,78.02,27.30363021848464,0.4134066666666665,Yes,Yes,Yes,Yes,Yes
697,Yes,(384.0)441.60,(19.5)22.43,(75.0)75.0,(1.1)1.28,497.0649599999999,53.92826298295663,1.1717613245142613,77.696,25.019641101641486,0.3645366666666667,Yes,Yes,Yes,Yes,Yes
698,Yes,(329.0)378.35,(20.4)23.48,(75.0)75.0,(5.1)5.85,420.354417,52.47231230513134,4.527328759715604,77.372,25.76933790372731,0.4656666666666667,Yes,Yes,Yes,Yes,Yes
699,Yes,(309.0)355.35,(5.0)5.72,(75.0)75.0,(3.1)3.60,389.619954,51.81282381475682,2.8320346524503863,77.048,6.1746757882065415,0.4167966666666668,Yes,Yes,Yes,Yes,Yes
700,Yes,(340.0)391.00,(11.5)13.23,(75.0)75.0,(0.7)0.86,423.00726,52.52695642319264,0.6856042493581784,80.724,14.04844513837329,0.4212600000000001,Yes,Yes,Yes,Yes,Yes
701,Yes,(314.0)361.10,(10.9)12.49,(75.0)75.0,(0.6)0.64,385.39480799999995,51.718117191747346,0.5153615102394702,80.4,15.787727245973304,0.59239,Yes,Yes,Yes,Yes,Yes
702,Yes,(240.0)276.00,(17.2)19.82,(75.0)75.0,(9.5)10.91,290.54519999999997,49.26427410000572,8.982700622609881,80.076,24.697506576891342,0.5435199999999998,Yes,Yes,Yes,Yes,Yes
703,Yes,(390.0)448.50,(6.7)7.71,(75.0)75.0,(4.6)5.31,546.32682,54.74905042406051,4.431603516836231,79.752,9.466000061695512,0.67465,Yes,Yes,Yes,Yes,Yes
704,Yes,(321.0)369.15,(11.7)13.41,(75.0)75.0,(5.3)6.04,444.286791,52.95326803024225,5.117010980115589,79.428,16.234006043291362,0.6257800000000002,Yes,Yes,Yes,Yes,Yes
705,Yes,(315.0)362.25,(7.8)9.01,(75.0)75.0,(5.3)6.08,430.70076,52.68351276209273,5.227851325200024,79.104,10.75173196752066,0.5769100000000001,Yes,Yes,Yes,Yes,Yes
706,Yes,(266.0)305.90,(19.0)21.81,(75.0)75.0,(4.4)5.05,359.24284199999994,51.10776246941006,4.4040712939357265,78.78,25.625416897519028,0.5280399999999998,Yes,Yes,Yes,Yes,Yes
707,Yes,(392.0)450.80,(11.8)13.54,(75.0)75.0,(6.9)7.93,522.8378399999999,54.36734023572531,7.012458883055557,78.456,15.668152086785426,0.47916999999999993,Yes,Yes,Yes,Yes,Yes
708,Yes,(263.0)302.45,(13.8)15.89,(75.0)75.0,(1.4)1.64,346.37178900000004,50.790850254633895,1.4678206251994068,78.132,18.102322492848554,0.43030000000000024,Yes,Yes,Yes,Yes,Yes
709,Yes,(363.0)417.45,(8.4)9.69,(75.0)75.0,(10.0)11.46,471.98566800000003,53.47857622679128,10.40380412789916,77.808,10.868808589466651,0.3814300000000003,Yes,Yes,Yes,Yes,Yes
710,Yes,(270.0)310.50,(20.4)23.47,(75.0)75.0,(5.0)5.70,346.53663,50.79498295304419,4.387385634791981,77.484,25.901183035655215,0.48255999999999977,Yes,Yes,Yes,Yes,Yes
711,Yes,(396.0)455.40,(12.3)14.09,(75.0)75.0,(7.5)8.66,501.613992,54.007392843679646,6.772156316614441,77.16,15.305012862696884,0.4336899999999999,Yes,Yes,Yes,Yes,Yes
712,Yes,(399.0)458.85,(21.0)24.20,(75.0)75.0,(1.7)1.99,498.72406499999994,53.957206495891185,1.583001125740602,80.836,25.845638419882697,0.4381533333333333,Yes,Yes,Yes,Yes,Yes
713,Yes,(333.0)382.95,(9.8)11.30,(75.0)75.0,(9.1)10.44,410.64494399999995,52.26932960030218,8.422462641685337,80.512,11.870017499659793,0.3892833333333331,Yes,Yes,Yes,Yes,Yes
714,Yes,(324.0)372.60,(23.7)27.29,(75.0)75.0,(8.1)9.36,394.113924,51.91243557422364,7.66467035736882,80.188,34.17898877589921,0.5604133333333332,Yes,Yes,Yes,Yes,Yes
715,Yes,(360.0)414.00,(24.6)28.32,(75.0)75.0,(0.3)0.33,506.38823999999994,54.0896722276105,0.27651949372640244,79.864,34.963970176230724,0.6915433333333335,Yes,Yes,Yes,Yes,Yes
716,Yes,(261.0)300.15,(12.1)13.89,(75.0)75.0,(2.3)2.67,362.75528699999995,51.19227501616891,2.25041540191843,79.54,16.90367696367288,0.6426733333333331,Yes,Yes,Yes,Yes,Yes
717,Yes,(270.0)310.50,(7.8)8.93,(75.0)75.0,(9.9)11.33,370.73699999999997,51.38131862611899,9.689279394019406,79.216,10.702817273337061,0.5938033333333333,Yes,Yes,Yes,Yes,Yes
718,Yes,(312.0)358.80,(10.2)11.69,(75.0)75.0,(2.2)2.52,423.1758959999999,52.530418448391345,2.1855801584519337,78.892,13.806913877408762,0.5449333333333333,Yes,Yes,Yes,Yes,Yes
719,Yes,(219.0)251.85,(13.7)15.71,(75.0)75.0,(0.3)0.36,293.364954,49.348164617309536,0.320617121260129,78.568,18.272988624915897,0.4960633333333332,Yes,Yes,Yes,Yes,Yes
720,Yes,(382.0)439.30,(24.2)27.82,(75.0)75.0,(5.1)5.86,505.309218,54.07114441677407,5.22617364230148,78.244,31.866109298108018,0.44719333333333344,Yes,Yes,Yes,Yes,Yes
721,Yes,(273.0)313.95,(20.6)23.70,(75.0)75.0,(1.3)1.52,356.546736,51.04232930123733,1.3714721827020484,77.92,26.7212548762426,0.3983233333333336,Yes,Yes,Yes,Yes,Yes
722,Yes,(260.0)299.00,(20.2)23.26,(75.0)75.0,(7.1)8.21,335.20889999999997,50.50631081787459,7.522086451016567,77.596,25.820155230372958,0.34945333333333356,Yes,Yes,Yes,Yes,Yes
723,Yes,(269.0)309.35,(4.3)4.97,(75.0)75.0,(7.9)9.13,342.30196199999995,50.68818776852041,7.1080433815486925,77.272,5.427120510110835,0.45058333333333334,Yes,Yes,Yes,Yes,Yes
724,Yes,(285.0)327.75,(7.0)8.05,(75.0)75.0,(3.8)4.39,357.88333500000005,51.074829514821744,3.4671416446898067,80.948,8.647405216933954,0.45504666666666677,Yes,Yes,Yes,Yes,Yes
725,Yes,(281.0)323.15,(16.4)18.85,(75.0)75.0,(6.4)7.41,348.148884,50.83530014743901,5.94292733633065,80.624,19.909109403332046,0.40617666666666663,Yes,Yes,Yes,Yes,Yes
726,Yes,(338.0)388.70,(22.0)25.28,(75.0)75.0,(7.7)8.90,413.10258600000003,52.32115827290451,7.247308391765211,80.3,31.81089397727244,0.5773066666666667,Yes,Yes,Yes,Yes,Yes
727,Yes,(220.0)253.00,(14.3)16.46,(75.0)75.0,(6.3)7.21,310.73459999999994,49.84779228443934,5.961083658212468,79.976,20.416779411590284,0.7084366666666665,Yes,Yes,Yes,Yes,Yes
728,Yes,(235.0)270.25,(3.5)3.98,(75.0)75.0,(6.0)6.88,327.98080500000003,50.31696854944609,5.7696566052015905,79.652,4.869027359093507,0.6595666666666667,Yes,Yes,Yes,Yes,Yes
729,Yes,(238.0)273.70,(21.3)24.50,(75.0)75.0,(0.6)0.66,328.177248,50.32216937647655,0.5626347290593117,79.328,29.520885002284484,0.6106966666666669,Yes,Yes,Yes,Yes,Yes
730,Yes,(259.0)297.85,(21.4)24.64,(75.0)75.0,(1.2)1.35,352.791411,50.95036006657027,1.1618909787425191,79.004,29.25717094573466,0.561826666666667,Yes,Yes,Yes,Yes,Yes
731,Yes,(298.0)342.70,(7.8)9.02,(75.0)75.0,(8.4)9.63,400.917876,52.06110841735659,8.434283422168091,78.68,10.545885270842293,0.5129566666666667,Yes,Yes,Yes,Yes,Yes
732,Yes,(377.0)433.55,(19.3)22.21,(75.0)75.0,(0.6)0.66,500.88031499999994,53.99467927803596,0.5895049702874726,78.356,25.58025591366459,0.4640866666666663,Yes,Yes,Yes,Yes,Yes
733,Yes,(239.0)274.85,(7.5)8.68,(75.0)75.0,(1.2)1.43,313.526892,49.92549594616228,1.2895821387924309,78.032,9.840468983953746,0.4152166666666666,Yes,Yes,Yes,Yes,Yes
734,Yes,(380.0)437.00,(22.7)26.14,(75.0)75.0,(4.5)5.17,492.12318,53.84147643333758,4.717731228021953,77.708,29.168279726464196,0.36634666666666693,Yes,Yes,Yes,Yes,Yes
735,Yes,(254.0)292.10,(4.5)5.22,(75.0)75.0,(1.3)1.52,324.686676,50.22928934145105,1.1782045656559499,77.384,5.729010578217338,0.46747666666666676,Yes,Yes,Yes,Yes,Yes
736,Yes,(216.0)248.40,(11.5)13.22,(75.0)75.0,(2.6)2.99,272.489832,48.70700602299223,2.3526449018386377,77.06,14.286942801650083,0.41860666666666657,Yes,Yes,Yes,Yes,Yes
737,Yes,(306.0)351.90,(23.7)27.27,(75.0)75.0,(7.0)8.11,380.89655999999997,51.61614100849516,6.471241181007644,80.736,28.97653477806225,0.4230700000000003,Yes,Yes,Yes,Yes,Yes
738,Yes,(304.0)349.60,(6.3)7.28,(75.0)75.0,(2.1)2.45,373.309872,51.44138949573672,1.9894205677697356,80.412,9.204947063432943,0.5942000000000001,Yes,Yes,Yes,Yes,Yes
739,Yes,(284.0)326.60,(11.8)13.60,(75.0)75.0,(6.9)7.92,343.98818399999993,50.730870496097296,6.517156882607931,80.088,16.959252151771175,0.5453300000000001,Yes,Yes,Yes,Yes,Yes
740,Yes,(338.0)388.70,(9.4)10.80,(75.0)75.0,(0.2)0.22,473.693142,53.50994194353034,0.18443426709366126,79.764,13.272279568346757,0.6764600000000001,Yes,Yes,Yes,Yes,Yes
741,Yes,(319.0)366.85,(1.6)1.89,(75.0)75.0,(4.3)4.91,441.716748,52.902877323003004,4.155663106036032,79.44,2.284554174610298,0.6275899999999999,Yes,Yes,Yes,Yes,Yes
742,Yes,(306.0)351.90,(2.3)2.62,(75.0)75.0,(1.1)1.26,418.58504999999997,52.43567426416953,1.086465591734263,79.116,3.1266816241423405,0.5787199999999998,Yes,Yes,Yes,Yes,Yes
743,Yes,(215.0)247.25,(13.0)15.01,(75.0)75.0,(5.3)6.04,290.49897,49.26289193768642,5.26123534994793,78.792,17.640644075248257,0.5298500000000002,Yes,Yes,Yes,Yes,Yes
744,Yes,(252.0)289.80,(6.7)7.66,(75.0)75.0,(6.3)7.21,336.266532,50.53367289841785,6.3653852453525275,78.468,8.86582436816667,0.4809800000000001,Yes,Yes,Yes,Yes,Yes
745,Yes,(307.0)353.05,(24.9)28.60,(75.0)75.0,(7.0)8.09,404.510568,52.1385974442628,7.247479682313982,78.144,32.602173673367716,0.43211000000000027,Yes,Yes,Yes,Yes,Yes
746,Yes,(299.0)343.85,(10.0)11.50,(75.0)75.0,(4.2)4.88,388.956243,51.79801493178238,4.432599715642079,77.82,12.902135354628506,0.3832399999999999,Yes,Yes,Yes,Yes,Yes
747,Yes,(397.0)456.55,(1.7)1.93,(75.0)75.0,(9.0)10.35,509.78373,54.14771941262274,9.516593895275964,77.496,2.1291412991881797,0.33436999999999983,Yes,Yes,Yes,Yes,Yes
748,Yes,(349.0)401.35,(23.3)26.84,(75.0)75.0,(5.2)5.94,442.29572699999994,52.914254873791116,4.644605164837509,77.172,29.163060551998164,0.4355,Yes,Yes,Yes,Yes,Yes
749,Yes,(378.0)434.70,(21.1)24.31,(75.0)75.0,(6.2)7.15,472.71016799999995,53.49189888163258,5.676180151014306,80.848,25.98144948054643,0.4399633333333332,Yes,Yes,Yes,Yes,Yes
750,Yes,(205.0)235.75,(16.6)19.09,(75.0)75.0,(2.9)3.33,252.926745,48.059895099485075,2.6878950287935868,80.524,20.060158875945522,0.3910933333333335,Yes,Yes,Yes,Yes,Yes
751,Yes,(395.0)454.25,(20.0)22.99,(75.0)75.0,(7.9)9.05,480.72369,53.637910492615205,7.406557835031465,80.2,28.810487836254268,0.5622233333333333,Yes,Yes,Yes,Yes,Yes
752,Yes,(347.0)399.05,(4.3)4.95,(75.0)75.0,(5.0)5.78,488.317485,53.77404550362485,4.802329220138464,79.876,6.111657006893158,0.6933533333333336,Yes,Yes,Yes,Yes,Yes
753,Yes,(297.0)341.55,(7.9)9.07,(75.0)75.0,(6.1)7.05,412.97493599999996,52.31847389089048,5.940111239000845,79.552,11.039407958208484,0.6444833333333335,Yes,Yes,Yes,Yes,Yes
754,Yes,(322.0)370.30,(20.9)24.05,(75.0)75.0,(7.8)8.97,442.3381619999999,52.91508818061252,7.67021603073928,79.228,28.85208306614347,0.595613333333333,Yes,Yes,Yes,Yes,Yes
755,Yes,(201.0)231.15,(17.7)20.36,(75.0)75.0,(8.3)9.58,272.747754,48.715223659677065,8.307738480671196,78.904,24.062916148597395,0.5467433333333334,Yes,Yes,Yes,Yes,Yes
756,Yes,(290.0)333.50,(4.3)4.98,(75.0)75.0,(9.7)11.19,388.65423000000004,51.79126797605005,9.841736699540663,78.58,5.797310307296011,0.4978733333333334,Yes,Yes,Yes,Yes,Yes
757,Yes,(276.0)317.40,(17.9)20.62,(75.0)75.0,(3.6)4.19,365.26392,51.252135512742356,3.7347031162738666,78.256,23.636614201704816,0.4490033333333334,Yes,Yes,Yes,Yes,Yes
758,Yes,(392.0)450.80,(11.8)13.53,(75.0)75.0,(4.2)4.78,512.2079759999999,54.18892673863485,4.3187974775040905,77.932,15.267750017412698,0.4001333333333331,Yes,Yes,Yes,Yes,Yes
759,Yes,(299.0)343.85,(1.1)1.29,(75.0)75.0,(1.7)1.94,385.675914,51.72445034830771,1.7771424343996098,77.608,1.4380231778275285,0.3512633333333335,Yes,Yes,Yes,Yes,Yes
760,Yes,(307.0)353.05,(2.9)3.34,(75.0)75.0,(5.5)6.36,390.847533,51.8401475013588,4.943354431922209,77.284,3.645870274757732,0.4523933333333336,Yes,Yes,Yes,Yes,Yes
761,Yes,(337.0)387.55,(7.1)8.21,(75.0)75.0,(9.1)10.48,423.390624,52.53482472647142,8.278210090377293,80.96,8.828363066667636,0.456856666666667,Yes,Yes,Yes,Yes,Yes
762,Yes,(391.0)449.65,(21.0)24.19,(75.0)75.0,(6.9)7.95,484.677735,53.709061393475814,6.376856685280208,80.636,25.57506328724636,0.4079866666666665,Yes,Yes,Yes,Yes,Yes
763,Yes,(388.0)446.20,(14.2)16.30,(75.0)75.0,(4.9)5.59,474.453384,53.523870971047245,4.549507056368375,80.312,20.521504781758903,0.5791166666666665,Yes,Yes,Yes,Yes,Yes
764,Yes,(339.0)389.85,(18.5)21.22,(75.0)75.0,(2.4)2.78,479.02428899999995,53.6071506988229,2.3013938032304098,79.988,26.34459364506542,0.7102466666666667,Yes,Yes,Yes,Yes,Yes
765,Yes,(354.0)407.10,(13.7)15.72,(75.0)75.0,(0.2)0.26,494.284536,53.879540469991454,0.21815040378873032,79.664,19.23038719317144,0.6613766666666672,Yes,Yes,Yes,Yes,Yes
766,Yes,(256.0)294.40,(3.7)4.22,(75.0)75.0,(1.0)1.13,353.156352,50.95934044075349,0.9598425369435342,79.34,5.086808856245682,0.6125066666666668,Yes,Yes,Yes,Yes,Yes
767,Yes,(324.0)372.60,(7.9)9.10,(75.0)75.0,(1.2)1.37,441.531,52.89922401812693,1.1840510850018489,79.016,10.812158925799489,0.5636366666666668,Yes,Yes,Yes,Yes,Yes
768,Yes,(256.0)294.40,(8.2)9.46,(75.0)75.0,(5.8)6.65,344.571648,50.74559080038818,5.820263077749593,78.692,11.071409788334684,0.5147666666666667,Yes,Yes,Yes,Yes,Yes
769,Yes,(269.0)309.35,(2.1)2.47,(75.0)75.0,(5.0)5.74,357.55910399999993,51.066956806347875,5.092573121070993,78.368,2.843743570553704,0.4658966666666665,Yes,Yes,Yes,Yes,Yes
770,Yes,(311.0)357.65,(11.1)12.74,(75.0)75.0,(9.5)10.92,408.17163899999997,52.21685650668465,9.824351490166512,78.044,14.450081647416406,0.41702666666666655,Yes,Yes,Yes,Yes,Yes
771,Yes,(324.0)372.60,(20.1)23.06,(75.0)75.0,(7.8)8.99,419.800968,52.46086871334945,8.193849863916647,77.72,25.751983450831496,0.3681566666666667,Yes,Yes,Yes,Yes,Yes
772,Yes,(207.0)238.05,(12.0)13.77,(75.0)75.0,(0.8)0.97,264.735405,48.456240531195114,0.7499463384399728,77.396,15.127000451532348,0.4692866666666667,Yes,Yes,Yes,Yes,Yes
773,Yes,(299.0)343.85,(3.7)4.21,(75.0)75.0,(7.3)8.35,377.382252,51.53562943540659,6.5633034237162065,77.072,4.550746014272972,0.4204166666666672,Yes,Yes,Yes,Yes,Yes
774,Yes,(286.0)328.90,(22.7)26.13,(75.0)75.0,(9.1)10.42,356.178966,51.03336537610669,8.310857211175223,80.748,27.783599859869096,0.42488000000000015,Yes,Yes,Yes,Yes,Yes
775,Yes,(371.0)426.65,(15.3)17.62,(75.0)75.0,(6.5)7.45,455.815794,53.1757873878485,6.035499780046404,80.424,22.295992540061796,0.59601,Yes,Yes,Yes,Yes,Yes
776,Yes,(373.0)428.95,(1.4)1.60,(75.0)75.0,(4.6)5.32,452.01893099999995,53.1031324774962,4.370085750385371,80.1,2.0006068287444037,0.54714,Yes,Yes,Yes,Yes,Yes
777,Yes,(303.0)348.45,(13.4)15.37,(75.0)75.0,(9.8)11.24,424.83024,52.56430845702884,9.37931006429606,79.776,18.906477952908933,0.6782699999999999,Yes,Yes,Yes,Yes,Yes
778,Yes,(385.0)442.75,(6.8)7.83,(75.0)75.0,(2.7)3.12,533.3455049999999,54.540172784750894,2.6428266547661856,79.452,9.48629472274273,0.6293999999999998,Yes,Yes,Yes,Yes,Yes
779,Yes,(242.0)278.30,(4.4)5.11,(75.0)75.0,(0.6)0.69,331.18813199999994,50.401495312301556,0.5883152351345525,79.128,6.105099896290433,0.5805300000000003,Yes,Yes,Yes,Yes,Yes
780,Yes,(319.0)366.85,(11.3)13.00,(75.0)75.0,(8.2)9.37,431.2175009999999,52.693927568318095,8.162039959929897,78.804,15.288103454956667,0.53166,Yes,Yes,Yes,Yes,Yes
781,Yes,(232.0)266.80,(15.8)18.12,(75.0)75.0,(8.8)10.07,309.722784,49.81946308689145,8.888736244656288,78.48,20.989840735648524,0.4827900000000001,Yes,Yes,Yes,Yes,Yes
782,Yes,(359.0)412.85,(6.8)7.79,(75.0)75.0,(8.5)9.82,473.249955,53.501811626800034,8.787958687094344,78.156,8.885098536523364,0.43392000000000003,Yes,Yes,Yes,Yes,Yes
783,Yes,(336.0)386.40,(11.0)12.65,(75.0)75.0,(3.7)4.22,437.296608,52.81552217289321,3.825005873867499,77.832,14.200602792156655,0.3850500000000003,Yes,Yes,Yes,Yes,Yes
784,Yes,(206.0)236.90,(16.9)19.49,(75.0)75.0,(6.8)7.82,264.650466,48.453453260787214,7.1896960173900615,77.508,21.532745960527798,0.33618000000000015,Yes,Yes,Yes,Yes,Yes
