spec,solution,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_gain_db,output_ugbw_mhz,output_pm_deg,output_ibias_ma,fom,scalarized_value,preference,evaluation_method,target_reached
146,7.0,326.0,22.91031708362003,75.0,3.329890530919816,506.126247,54.085177,32.92681,86.92,2.890113,1.280741964227102,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
146,8.0,326.0,22.91031708362003,75.0,3.329890530919816,484.238648,53.701189,31.080975,85.2216,2.743777,1.1543350956489662,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
146,9.0,326.0,22.91031708362003,75.0,3.329890530919816,462.351049,53.299437,37.929605,83.5232,2.597441,1.4074282125256896,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
146,10.0,326.0,22.91031708362003,75.0,3.329890530919816,440.463449,52.878198,36.08377,81.8248,3.140393,1.0740211426454451,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
147,1.0,223.0,12.074749460290802,75.0,4.582302737924182,350.848604,50.902395,17.654945,87.4456,4.039438,1.3198608969671315,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
147,2.0,223.0,12.074749460290802,75.0,4.582302737924182,335.876412,50.52359,16.682109,85.7472,3.838064,1.1934539161927251,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
147,3.0,223.0,12.074749460290802,75.0,4.582302737924182,320.90422,50.127509,20.291639,84.0488,3.63669,1.4465468178025986,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
147,4.0,223.0,12.074749460290802,75.0,4.582302737924182,305.932028,49.712499,19.318803,82.3504,4.383852,1.1131399825337047,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
147,5.0,223.0,12.074749460290802,75.0,4.582302737924182,361.483585,51.161772,18.345966,80.652,4.182478,1.3029829144575409,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
147,6.0,223.0,12.074749460290802,75.0,4.582302737924182,346.511393,50.79435,17.37313,86.9536,3.981103,1.28324281858069,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
147,7.0,223.0,12.074749460290802,75.0,4.582302737924182,331.539201,50.410698,16.400293,85.2552,3.779729,1.156835754988831,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
147,8.0,223.0,12.074749460290802,75.0,4.582302737924182,316.567009,50.009313,20.009824,83.5568,3.578355,1.4099287394161577,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
147,9.0,223.0,12.074749460290802,75.0,4.582302737924182,301.594817,49.588477,19.036987,81.8584,4.325517,1.076521821329811,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
147,10.0,223.0,12.074749460290802,75.0,4.582302737924182,357.146375,51.056925,18.064151,80.16,4.124143,1.2663648405554049,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
148,1.0,393.0,3.819187578149381,75.0,2.412751143719297,592.447697,55.453,5.282561,85.7808,2.02298,1.1959543897590468,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
148,2.0,393.0,3.819187578149381,75.0,2.412751143719297,566.061726,55.057276,6.424239,84.0824,1.916949,1.4490474418961163,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
148,3.0,393.0,3.819187578149381,75.0,2.412751143719297,539.675755,54.642658,6.116536,82.384,2.310357,1.1156408753689806,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
148,4.0,393.0,3.819187578149381,75.0,2.412751143719297,637.576034,56.09064,5.808832,80.6856,2.204326,1.3054838452654418,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
148,5.0,393.0,3.819187578149381,75.0,2.412751143719297,611.190063,55.723526,5.501128,86.9872,2.098295,1.2857434818285691,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
148,6.0,393.0,3.819187578149381,75.0,2.412751143719297,584.804092,55.340208,5.193424,85.2888,1.992264,1.1593364517250302,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
148,7.0,393.0,3.819187578149381,75.0,2.412751143719297,558.418121,54.93919,6.335102,83.5904,1.886233,1.4124295038621,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
148,8.0,393.0,3.819187578149381,75.0,2.412751143719297,532.03215,54.518758,6.027399,81.892,2.279642,1.0790225228703385,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
148,9.0,393.0,3.819187578149381,75.0,2.412751143719297,629.93243,55.985879,5.719695,80.1936,2.173611,1.2688654953113283,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
148,10.0,393.0,3.819187578149381,75.0,2.412751143719297,603.546459,55.614214,5.411991,86.4952,2.06758,1.2491251318744565,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
149,1.0,212.0,20.97143617045363,75.0,9.441191391697936,305.638041,49.704148,35.309391,84.116,7.509305,1.4515483931086888,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
149,2.0,212.0,20.97143617045363,75.0,9.441191391697936,291.404388,49.289922,33.619768,82.4176,9.048728,1.1181414702666712,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
149,3.0,212.0,20.97143617045363,75.0,9.441191391697936,344.215734,50.736614,31.930144,80.7192,8.633824,1.3079845354761317,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
149,4.0,212.0,20.97143617045363,75.0,9.441191391697936,329.982081,50.369807,30.240521,87.0208,8.218921,1.2882442138343104,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
149,5.0,212.0,20.97143617045363,75.0,9.441191391697936,315.748428,49.986824,28.550897,85.3224,7.804017,1.161837283760752,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
149,6.0,212.0,20.97143617045363,75.0,9.441191391697936,301.514774,49.586172,34.819933,83.624,7.389114,1.4149302417788288,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
149,7.0,212.0,20.97143617045363,75.0,9.441191391697936,287.281121,49.166142,33.13031,81.9256,8.928537,1.081523318936811,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
149,8.0,212.0,20.97143617045363,75.0,9.441191391697936,340.092467,50.63194,31.440686,80.2272,8.513633,1.2713663841462712,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
149,9.0,212.0,20.97143617045363,75.0,9.441191391697936,325.858814,50.260589,29.751063,86.5288,8.09873,1.2516260625044502,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
149,10.0,212.0,20.97143617045363,75.0,9.441191391697936,311.62516,49.87265,28.061439,84.8304,7.683826,1.1252191277139103,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
150,1.0,228.0,12.961012112972686,75.0,1.4475072795255186,313.700013,49.930291,20.79874,82.4512,1.388594,1.120642127938578,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
150,2.0,228.0,12.961012112972686,75.0,1.4475072795255186,370.497122,51.375697,19.754499,80.7528,1.324982,1.3104849555059332,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
150,3.0,228.0,12.961012112972686,75.0,1.4475072795255186,355.18923,51.009196,18.710259,87.0544,1.261369,1.2907452133512716,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
150,4.0,228.0,12.961012112972686,75.0,1.4475072795255186,339.881339,50.626546,17.666018,85.356,1.197757,1.1643380409186268,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
150,5.0,228.0,12.961012112972686,75.0,1.4475072795255186,324.573447,50.22626,21.540481,83.6576,1.134145,1.4174308566258218,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
150,6.0,228.0,12.961012112972686,75.0,1.4475072795255186,309.265556,49.806631,20.49624,81.9592,1.370166,1.0840243797764024,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
150,7.0,228.0,12.961012112972686,75.0,1.4475072795255186,366.062664,51.271109,19.451999,80.2608,1.306554,1.2738672029577929,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
150,8.0,228.0,12.961012112972686,75.0,1.4475072795255186,350.754773,50.900072,18.407758,86.5624,1.242942,1.2541266971918148,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
150,9.0,228.0,12.961012112972686,75.0,1.4475072795255186,335.446881,50.512475,17.363517,84.864,1.179329,1.1277202112160178,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
150,10.0,228.0,12.961012112972686,75.0,1.4475072795255186,320.138989,50.106771,21.237981,83.1656,1.415351,1.173813108818094,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
151,1.0,239.0,18.198479823802984,75.0,7.7244515395805955,388.689434,51.792055,27.766181,80.7864,7.077323,1.312986036167617,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
151,2.0,239.0,18.198479823802984,75.0,7.7244515395805955,372.643004,51.425859,26.299969,87.088,6.737864,1.2932456993078951,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
151,3.0,239.0,18.198479823802984,75.0,7.7244515395805955,356.596574,51.043543,24.833757,85.3896,6.398404,1.166838825240536,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
151,4.0,239.0,18.198479823802984,75.0,7.7244515395805955,340.550144,50.643621,30.273867,83.6912,6.058945,1.419931761646865,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
151,5.0,239.0,18.198479823802984,75.0,7.7244515395805955,324.503714,50.224393,28.807655,81.9928,7.318447,1.086524818797041,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
151,6.0,239.0,18.198479823802984,75.0,7.7244515395805955,384.041034,51.687553,27.341442,80.2944,6.978987,1.2763678897800377,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
151,7.0,239.0,18.198479823802984,75.0,7.7244515395805955,367.994604,51.316829,25.87523,86.596,6.639528,1.2566275529203157,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
151,8.0,239.0,18.198479823802984,75.0,7.7244515395805955,351.948173,50.929574,24.409018,84.8976,6.300068,1.130220674668856,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
151,9.0,239.0,18.198479823802984,75.0,7.7244515395805955,335.901743,50.524245,29.849128,83.1992,7.55957,1.1763136717517495,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
151,10.0,239.0,18.198479823802984,75.0,7.7244515395805955,319.855313,50.099071,28.382916,81.5008,7.220111,1.0499066682253613,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
152,1.0,360.0,13.21292836166828,75.0,1.1788310538125366,561.78144,54.991348,19.11604,87.1216,1.029292,1.2957468635742249,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
152,2.0,360.0,13.21292836166828,75.0,1.1788310538125366,537.611085,54.609364,18.051503,85.4232,0.977487,1.1693398994497977,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
152,3.0,360.0,13.21292836166828,75.0,1.1788310538125366,525.146787,54.405614,17.179515,80.1958,1.590542,0.4789698055440569,,"[0.0, 0.0, 1.0, 0.0]",strict,No
152,4.0,360.0,13.21292836166828,75.0,1.1788310538125366,510.644574,54.162374,19.549376,70.9545,1.0545,0.949551148187982,,"[0.0, 0.0, 0.0, 1.0]",strict,No
152,5.0,360.0,13.21292836166828,75.0,1.1788310538125366,578.95002,55.252821,19.872197,80.328,1.06609,1.2788689315554127,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
152,6.0,360.0,13.21292836166828,75.0,1.1788310538125366,554.779665,54.882411,18.80766,86.6296,1.014285,1.2591286340976522,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
152,7.0,360.0,13.21292836166828,75.0,1.1788310538125366,530.60931,54.495497,17.743123,84.9312,0.96248,1.1327216699732254,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
152,8.0,360.0,13.21292836166828,75.0,1.1788310538125366,506.438955,54.090542,21.692892,83.2328,1.154693,1.1788147060111442,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
152,9.0,360.0,13.21292836166828,75.0,1.1788310538125366,482.2686,53.66578,20.628355,81.5344,1.102888,1.052407741886717,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
152,10.0,360.0,13.21292836166828,75.0,1.1788310538125366,571.948245,55.147135,19.563818,87.836,1.051083,1.348917444428957,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
153,1.0,240.0,7.562197521118581,75.0,1.1460117260166427,358.72617,51.095261,10.343528,85.4568,0.95127,1.171840281957717,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
153,2.0,240.0,7.562197521118581,75.0,1.1460117260166427,342.6126,50.696067,12.604112,83.7584,0.900907,1.424933550137301,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
153,3.0,240.0,7.562197521118581,75.0,1.1460117260166427,326.49903,50.277638,11.994842,82.06,1.087769,1.091526313184351,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
153,4.0,240.0,7.562197521118581,75.0,1.1460117260166427,386.28546,51.738167,11.385572,80.3616,1.037406,1.2813695759772072,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
153,5.0,240.0,7.562197521118581,75.0,1.1460117260166427,370.17189,51.368069,10.776302,86.6632,0.987043,1.2616295054367306,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
153,6.0,240.0,7.562197521118581,75.0,1.1460117260166427,354.05832,50.981496,10.167032,84.9648,0.936681,1.1352218956381663,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
153,7.0,240.0,7.562197521118581,75.0,1.1460117260166427,337.94475,50.576914,12.427616,83.2664,1.123542,1.1813155366633643,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
153,8.0,240.0,7.562197521118581,75.0,1.1460117260166427,321.83118,50.152562,11.818346,81.568,1.07318,1.0549079268648,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
153,9.0,240.0,7.562197521118581,75.0,1.1460117260166427,381.61761,51.632568,11.209076,87.8696,1.022817,1.351417856324323,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
153,10.0,240.0,7.562197521118581,75.0,1.1460117260166427,365.50404,51.257844,10.599806,86.1712,0.972454,1.2250111191171795,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
154,1.0,374.0,21.033374693840663,75.0,4.550710802629186,534.401401,54.557352,35.090399,83.792,3.581379,1.4274340668279983,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
154,2.0,374.0,21.033374693840663,75.0,4.550710802629186,509.291087,54.139322,33.395785,82.0936,4.32339,1.0940271275770266,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
154,3.0,374.0,21.033374693840663,75.0,4.550710802629186,602.458274,55.598539,31.701171,80.3952,4.123404,1.2838701610827137,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
154,4.0,374.0,21.033374693840663,75.0,4.550710802629186,577.347961,55.228753,30.006557,86.6968,3.923418,1.2641298612550675,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
154,5.0,374.0,21.033374693840663,75.0,4.550710802629186,552.237648,54.84252,28.311944,84.9984,3.723432,1.1377229423042423,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
154,6.0,374.0,21.033374693840663,75.0,4.550710802629186,527.127334,54.438311,34.599495,83.3,4.465443,1.1838159699481436,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
154,7.0,374.0,21.033374693840663,75.0,4.550710802629186,502.017021,54.014369,32.904882,81.6016,4.265457,1.0574090509973189,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
154,8.0,374.0,21.033374693840663,75.0,4.550710802629186,595.184208,55.493028,31.210268,87.9032,4.065471,1.3539187511696722,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
154,9.0,374.0,21.033374693840663,75.0,4.550710802629186,570.073895,55.118623,29.515654,86.2048,3.865485,1.2275117846753592,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
154,10.0,374.0,21.033374693840663,75.0,4.550710802629186,544.963581,54.72735,35.803206,84.5064,3.665499,1.480604829945611,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
155,1.0,308.0,24.52587118248101,75.0,3.2089295493399663,419.825291,52.461372,38.980095,82.1272,3.051424,1.0965279667302137,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
155,2.0,308.0,24.52587118248101,75.0,3.2089295493399663,496.551209,53.919281,37.004099,80.4288,2.910404,1.286371054795441,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
155,3.0,308.0,24.52587118248101,75.0,3.2089295493399663,475.872128,53.549805,35.028102,86.7304,2.769384,1.2666307720008172,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
155,4.0,308.0,24.52587118248101,75.0,3.2089295493399663,455.193046,53.163912,33.052105,85.032,2.628365,1.1402235076623732,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
155,5.0,308.0,24.52587118248101,75.0,3.2089295493399663,434.513965,52.760075,40.383677,83.3336,3.151593,1.186316724196887,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
155,6.0,308.0,24.52587118248101,75.0,3.2089295493399663,413.834883,52.336542,38.40768,81.6352,3.010573,1.0599097714888432,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
155,7.0,308.0,24.52587118248101,75.0,3.2089295493399663,490.560802,53.813857,36.431683,87.9368,2.869553,1.35641948869422,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
155,8.0,308.0,24.52587118248101,75.0,3.2089295493399663,469.88172,53.439771,34.455686,86.2384,2.728533,1.2300125359861758,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
155,9.0,308.0,24.52587118248101,75.0,3.2089295493399663,449.202638,53.048846,41.787258,84.54,2.587513,1.4831056194133814,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
155,10.0,308.0,24.52587118248101,75.0,3.2089295493399663,428.523557,52.639494,39.811261,82.8416,3.110742,1.1496984881822456,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
156,1.0,352.0,6.849541745803321,75.0,1.2952936970118654,567.95464,55.086273,10.345356,80.4624,1.175919,1.288871822299395,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
156,2.0,352.0,6.849541745803321,75.0,1.2952936970118654,544.321404,54.717108,9.793504,86.764,1.118996,1.2691315729166637,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
156,3.0,352.0,6.849541745803321,75.0,1.2952936970118654,520.688168,54.331554,9.241651,85.0656,1.062073,1.1427245108720976,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
156,4.0,352.0,6.849541745803321,75.0,1.2952936970118654,497.054932,53.928088,11.289199,83.3672,1.273276,1.1888172772702807,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
156,5.0,352.0,6.849541745803321,75.0,1.2952936970118654,473.421696,53.504963,10.737346,81.6688,1.216353,1.0624102152257149,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
156,6.0,352.0,6.849541745803321,75.0,1.2952936970118654,561.10846,54.980936,10.185493,87.9704,1.15943,1.3589198198478156,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
156,7.0,352.0,6.849541745803321,75.0,1.2952936970118654,537.475224,54.607169,9.63364,86.272,1.102506,1.232513529828932,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
156,8.0,352.0,6.849541745803321,75.0,1.2952936970118654,513.841988,54.216592,11.681189,84.5736,1.045583,1.4856066002702568,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
156,9.0,352.0,6.849541745803321,75.0,1.2952936970118654,490.208752,53.807621,11.129336,82.8752,1.256786,1.1521993801777175,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
156,10.0,352.0,6.849541745803321,75.0,1.2952936970118654,577.895516,55.236986,10.577483,81.1768,1.199863,1.3420423181331522,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
157,1.0,216.0,14.230361845131272,75.0,3.647045714779822,334.302309,50.482788,20.369313,86.7976,3.153831,1.2716320936866374,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
157,2.0,216.0,14.230361845131272,75.0,3.647045714779822,319.800096,50.097572,19.222803,85.0992,2.993557,1.145225266092977,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
157,3.0,216.0,14.230361845131272,75.0,3.647045714779822,305.297883,49.694476,23.476716,83.4008,2.833284,1.3983182120739603,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
157,4.0,216.0,14.230361845131272,75.0,3.647045714779822,290.79567,49.271759,22.330206,81.7024,3.427949,1.0649112372267089,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
157,5.0,216.0,14.230361845131272,75.0,3.647045714779822,344.603457,50.746393,21.183697,80.004,3.267676,1.2547542057107963,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
157,6.0,216.0,14.230361845131272,75.0,3.647045714779822,330.101244,50.372943,20.037187,86.3056,3.107402,1.2350140447838025,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
157,7.0,216.0,14.230361845131272,75.0,3.647045714779822,315.599031,49.982713,24.2911,84.6072,2.947129,1.4881069907647857,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
157,8.0,216.0,14.230361845131272,75.0,3.647045714779822,301.096818,49.574123,23.14459,82.9088,3.541794,1.1547000159175342,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
157,9.0,216.0,14.230361845131272,75.0,3.647045714779822,354.904605,51.002233,21.99808,81.2104,3.38152,1.344543188323874,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
157,10.0,216.0,14.230361845131272,75.0,3.647045714779822,340.402392,50.639852,20.851571,87.512,3.221247,1.324802823474628,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
158,1.0,298.0,10.2060643179316,75.0,7.726333812293401,441.601507,52.900611,13.802928,85.1328,6.348624,1.1477259397323278,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
158,2.0,298.0,10.2060643179316,75.0,7.726333812293401,421.593824,52.497885,16.853849,83.4344,6.009082,1.4008189742458996,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
158,3.0,298.0,10.2060643179316,75.0,7.726333812293401,401.586141,52.075574,16.031568,81.736,7.268891,1.067411963650978,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
158,4.0,298.0,10.2060643179316,75.0,7.726333812293401,475.820958,53.548871,15.209287,80.0376,6.929349,1.257254940224002,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
158,5.0,298.0,10.2060643179316,75.0,7.726333812293401,455.813276,53.175739,14.387007,86.3392,6.589806,1.2375148142278505,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
158,6.0,298.0,10.2060643179316,75.0,7.726333812293401,435.805593,52.785856,13.564726,84.6408,6.250264,1.1111077908008746,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
158,7.0,298.0,10.2060643179316,75.0,7.726333812293401,415.79791,52.377646,16.615647,82.9424,7.510073,1.1572008381465009,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
158,8.0,298.0,10.2060643179316,75.0,7.726333812293401,490.032727,53.804502,15.793366,81.244,7.170531,1.3470438147195247,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
158,9.0,298.0,10.2060643179316,75.0,7.726333812293401,470.025045,53.44242,14.971085,87.5456,6.830988,1.3273035907424109,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
158,10.0,298.0,10.2060643179316,75.0,7.726333812293401,450.017362,53.064585,14.148805,85.8472,6.491446,1.200896665296397,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
159,1.0,297.0,23.124835598357485,75.0,4.573979061486173,420.57357,52.47684,38.224202,83.468,3.561345,1.4033196920529625,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
159,2.0,297.0,23.124835598357485,75.0,4.573979061486173,400.633027,52.054935,36.361083,81.7696,4.30715,1.069912729630418,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
159,3.0,297.0,23.124835598357485,75.0,4.573979061486173,474.618734,53.526898,34.497965,80.0712,4.106142,1.2597556649047073,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
159,4.0,297.0,23.124835598357485,75.0,4.573979061486173,454.678191,53.154082,32.634847,86.3728,3.905133,1.2400154854736858,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
159,5.0,297.0,23.124835598357485,75.0,4.573979061486173,434.737648,52.764545,30.771728,84.6744,3.704124,1.113608596132447,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
159,6.0,297.0,23.124835598357485,75.0,4.573979061486173,414.797105,52.356714,37.684485,82.976,4.44993,1.159701453586946,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
159,7.0,297.0,23.124835598357485,75.0,4.573979061486173,394.856562,51.928787,35.821367,81.2776,4.248921,1.0332946074892584,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
159,8.0,297.0,23.124835598357485,75.0,4.573979061486173,468.842269,53.420535,33.958249,87.5792,4.047912,1.3298044280582368,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
159,9.0,297.0,23.124835598357485,75.0,4.573979061486173,448.901727,53.043026,32.09513,85.8808,3.846904,1.2033973234559785,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
159,10.0,297.0,23.124835598357485,75.0,4.573979061486173,428.961184,52.64836,39.007887,84.1824,3.645895,1.4564904726198065,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
160,1.0,352.0,13.197781398229456,75.0,4.687131291058499,475.291872,53.539208,20.772994,81.8032,4.417776,1.0724135297807769,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
160,2.0,352.0,13.197781398229456,75.0,4.687131291058499,562.978636,55.009838,19.709678,80.1048,4.211795,1.262256607560321,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
160,3.0,352.0,13.197781398229456,75.0,4.687131291058499,539.3454,54.63734,18.646361,86.4064,4.005814,1.242516276236221,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
160,4.0,352.0,13.197781398229456,75.0,4.687131291058499,515.712164,54.248148,17.583044,84.708,3.799833,1.1161092782454545,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
160,5.0,352.0,13.197781398229456,75.0,4.687131291058499,492.078928,53.840695,21.528285,83.0096,4.564088,1.1622023149924037,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
160,6.0,352.0,13.197781398229456,75.0,4.687131291058499,468.445692,53.413185,20.464968,81.3112,4.358107,1.0357953170016363,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
