spec,solution,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_gain_db,output_ugbw_mhz,output_pm_deg,output_ibias_ma,fom,gain_pass,ugbw_pass,pm_pass,ibias_pass,complete_pass,target_reached
155,8.0,(308.0)354.20,(24.5)28.20,(75.0)75.0,(3.2)3.69,469.88172,53.439771,34.455686,86.2384,2.728533,0.9586863791184139,Yes,Yes,Yes,Yes,Yes,Yes
155,9.0,(308.0)354.20,(24.5)28.20,(75.0)75.0,(3.2)3.69,449.202638,53.048846,41.787258,84.54,2.587513,1.1758135820985927,Yes,Yes,Yes,Yes,Yes,Yes
155,10.0,(308.0)354.20,(24.5)28.20,(75.0)75.0,(3.2)3.69,428.523557,52.639494,39.811261,82.8416,3.110742,0.8829405984193442,Yes,Yes,Yes,Yes,Yes,Yes
156,1.0,(352.0)404.80,(6.8)7.88,(75.0)75.0,(1.3)1.49,567.95464,55.086273,10.345356,80.4624,1.175919,0.9998231498255608,Yes,Yes,Yes,Yes,Yes,Yes
156,2.0,(352.0)404.80,(6.8)7.88,(75.0)75.0,(1.3)1.49,544.321404,54.717108,9.793504,86.764,1.118996,0.9936170199275336,Yes,Yes,Yes,Yes,Yes,Yes
156,3.0,(352.0)404.80,(6.8)7.88,(75.0)75.0,(1.3)1.49,520.688168,54.331554,9.241651,85.0656,1.062073,0.8807440964105197,Yes,Yes,Yes,Yes,Yes,Yes
156,4.0,(352.0)404.80,(6.8)7.88,(75.0)75.0,(1.3)1.49,497.054932,53.928088,11.289199,83.3672,1.273276,0.9178710237132875,Yes,Yes,Yes,Yes,Yes,Yes
156,5.0,(352.0)404.80,(6.8)7.88,(75.0)75.0,(1.3)1.49,473.421696,53.504963,10.737346,81.6688,1.216353,0.804998100196274,Yes,Yes,Yes,Yes,Yes,Yes
156,6.0,(352.0)404.80,(6.8)7.88,(75.0)75.0,(1.3)1.49,561.10846,54.980936,10.185493,87.9704,1.15943,1.0737918433459268,Yes,Yes,Yes,Yes,Yes,Yes
156,7.0,(352.0)404.80,(6.8)7.88,(75.0)75.0,(1.3)1.49,537.475224,54.607169,9.63364,86.272,1.102506,0.9609195911555932,Yes,Yes,Yes,Yes,Yes,Yes
156,8.0,(352.0)404.80,(6.8)7.88,(75.0)75.0,(1.3)1.49,513.841988,54.216592,11.681189,84.5736,1.045583,1.178046782843702,Yes,Yes,Yes,Yes,Yes,Yes
156,9.0,(352.0)404.80,(6.8)7.88,(75.0)75.0,(1.3)1.49,490.208752,53.807621,11.129336,82.8752,1.256786,0.8851737218936678,Yes,Yes,Yes,Yes,Yes,Yes
156,10.0,(352.0)404.80,(6.8)7.88,(75.0)75.0,(1.3)1.49,577.895516,55.236986,10.577483,81.1768,1.199863,1.0473007983766542,Yes,Yes,Yes,Yes,Yes,Yes
157,1.0,(216.0)248.40,(14.2)16.36,(75.0)75.0,(3.6)4.19,334.302309,50.482788,20.369313,86.7976,3.153831,0.9958498205970764,Yes,Yes,Yes,Yes,Yes,Yes
157,2.0,(216.0)248.40,(14.2)16.36,(75.0)75.0,(3.6)4.19,319.800096,50.097572,19.222803,85.0992,2.993557,0.8829771009504149,Yes,Yes,Yes,Yes,Yes,Yes
157,3.0,(216.0)248.40,(14.2)16.36,(75.0)75.0,(3.6)4.19,305.297883,49.694476,23.476716,83.4008,2.833284,1.1001041844121395,Yes,Yes,Yes,Yes,Yes,Yes
157,4.0,(216.0)248.40,(14.2)16.36,(75.0)75.0,(3.6)4.19,290.79567,49.271759,22.330206,81.7024,3.427949,0.8072313367188774,Yes,Yes,Yes,Yes,Yes,Yes
157,5.0,(216.0)248.40,(14.2)16.36,(75.0)75.0,(3.6)4.19,344.603457,50.746393,21.183697,80.004,3.267676,0.9693584397485189,Yes,Yes,Yes,Yes,Yes,Yes
157,6.0,(216.0)248.40,(14.2)16.36,(75.0)75.0,(3.6)4.19,330.101244,50.372943,20.037187,86.3056,3.107402,0.963152386768524,Yes,Yes,Yes,Yes,Yes,Yes
157,7.0,(216.0)248.40,(14.2)16.36,(75.0)75.0,(3.6)4.19,315.599031,49.982713,24.2911,84.6072,2.947129,1.1802794702302486,Yes,Yes,Yes,Yes,Yes,Yes
157,8.0,(216.0)248.40,(14.2)16.36,(75.0)75.0,(3.6)4.19,301.096818,49.574123,23.14459,82.9088,3.541794,0.8874066225369865,Yes,Yes,Yes,Yes,Yes,Yes
157,9.0,(216.0)248.40,(14.2)16.36,(75.0)75.0,(3.6)4.19,354.904605,51.002233,21.99808,81.2104,3.38152,1.0495339028903254,Yes,Yes,Yes,Yes,Yes,Yes
157,10.0,(216.0)248.40,(14.2)16.36,(75.0)75.0,(3.6)4.19,340.402392,50.639852,20.851571,87.512,3.221247,1.0433276725866332,Yes,Yes,Yes,Yes,Yes,Yes
158,1.0,(298.0)342.70,(10.2)11.74,(75.0)75.0,(7.7)8.89,441.601507,52.900611,13.802928,85.1328,6.348624,0.8852100345498504,Yes,Yes,Yes,Yes,Yes,Yes
158,2.0,(298.0)342.70,(10.2)11.74,(75.0)75.0,(7.7)8.89,421.593824,52.497885,16.853849,83.4344,6.009082,1.1023371949964345,Yes,Yes,Yes,Yes,Yes,Yes
158,3.0,(298.0)342.70,(10.2)11.74,(75.0)75.0,(7.7)8.89,401.586141,52.075574,16.031568,81.736,7.268891,0.8094643162182418,Yes,Yes,Yes,Yes,Yes,Yes
158,4.0,(298.0)342.70,(10.2)11.74,(75.0)75.0,(7.7)8.89,475.820958,53.548871,15.209287,80.0376,6.929349,0.971591426281741,Yes,Yes,Yes,Yes,Yes,Yes
158,5.0,(298.0)342.70,(10.2)11.74,(75.0)75.0,(7.7)8.89,455.813276,53.175739,14.387007,86.3392,6.589806,0.9653854036763917,Yes,Yes,Yes,Yes,Yes,Yes
158,6.0,(298.0)342.70,(10.2)11.74,(75.0)75.0,(7.7)8.89,435.805593,52.785856,13.564726,84.6408,6.250264,0.8525125137398908,Yes,Yes,Yes,Yes,Yes,Yes
158,7.0,(298.0)342.70,(10.2)11.74,(75.0)75.0,(7.7)8.89,415.79791,52.377646,16.615647,82.9424,7.510073,0.8896396853447832,Yes,Yes,Yes,Yes,Yes,Yes
158,8.0,(298.0)342.70,(10.2)11.74,(75.0)75.0,(7.7)8.89,490.032727,53.804502,15.793366,81.244,7.170531,1.0517667954082826,Yes,Yes,Yes,Yes,Yes,Yes
158,9.0,(298.0)342.70,(10.2)11.74,(75.0)75.0,(7.7)8.89,470.025045,53.44242,14.971085,87.5456,6.830988,1.0455606876020966,Yes,Yes,Yes,Yes,Yes,Yes
158,10.0,(298.0)342.70,(10.2)11.74,(75.0)75.0,(7.7)8.89,450.017362,53.064585,14.148805,85.8472,6.491446,0.9326878828664323,Yes,Yes,Yes,Yes,Yes,Yes
159,1.0,(297.0)341.55,(23.1)26.59,(75.0)75.0,(4.6)5.26,420.57357,52.47684,38.224202,83.468,3.561345,1.1045701670025763,Yes,Yes,Yes,Yes,Yes,Yes
159,2.0,(297.0)341.55,(23.1)26.59,(75.0)75.0,(4.6)5.26,400.633027,52.054935,36.361083,81.7696,4.30715,0.8116973301134072,Yes,Yes,Yes,Yes,Yes,Yes
159,3.0,(297.0)341.55,(23.1)26.59,(75.0)75.0,(4.6)5.26,474.618734,53.526898,34.497965,80.0712,4.106142,0.973824404264963,Yes,Yes,Yes,Yes,Yes,Yes
159,4.0,(297.0)341.55,(23.1)26.59,(75.0)75.0,(4.6)5.26,454.678191,53.154082,32.634847,86.3728,3.905133,0.9676183351945095,Yes,Yes,Yes,Yes,Yes,Yes
159,5.0,(297.0)341.55,(23.1)26.59,(75.0)75.0,(4.6)5.26,434.737648,52.764545,30.771728,84.6744,3.704124,0.854745561854302,Yes,Yes,Yes,Yes,Yes,Yes
159,6.0,(297.0)341.55,(23.1)26.59,(75.0)75.0,(4.6)5.26,414.797105,52.356714,37.684485,82.976,4.44993,0.8918725683364751,Yes,Yes,Yes,Yes,Yes,Yes
159,7.0,(297.0)341.55,(23.1)26.59,(75.0)75.0,(4.6)5.26,394.856562,51.928787,35.821367,81.2776,4.248921,0.7789998325993552,Yes,Yes,Yes,Yes,Yes,Yes
159,8.0,(297.0)341.55,(23.1)26.59,(75.0)75.0,(4.6)5.26,468.842269,53.420535,33.958249,87.5792,4.047912,1.0477937635289019,Yes,Yes,Yes,Yes,Yes,Yes
159,9.0,(297.0)341.55,(23.1)26.59,(75.0)75.0,(4.6)5.26,448.901727,53.043026,32.09513,85.8808,3.846904,0.9349208030051988,Yes,Yes,Yes,Yes,Yes,Yes
159,10.0,(297.0)341.55,(23.1)26.59,(75.0)75.0,(4.6)5.26,428.961184,52.64836,39.007887,84.1824,3.645895,1.152048063147658,Yes,Yes,Yes,Yes,Yes,Yes
160,1.0,(352.0)404.80,(13.2)15.18,(75.0)75.0,(4.7)5.39,475.291872,53.539208,20.772994,81.8032,4.417776,0.8139303737224146,Yes,Yes,Yes,Yes,Yes,Yes
160,2.0,(352.0)404.80,(13.2)15.18,(75.0)75.0,(4.7)5.39,562.978636,55.009838,19.709678,80.1048,4.211795,0.9760575717915835,Yes,Yes,Yes,Yes,Yes,Yes
160,3.0,(352.0)404.80,(13.2)15.18,(75.0)75.0,(4.7)5.39,539.3454,54.63734,18.646361,86.4064,4.005814,0.9698513706401923,Yes,Yes,Yes,Yes,Yes,Yes
160,4.0,(352.0)404.80,(13.2)15.18,(75.0)75.0,(4.7)5.39,515.712164,54.248148,17.583044,84.708,3.799833,0.8569785028221344,Yes,Yes,Yes,Yes,Yes,Yes
160,5.0,(352.0)404.80,(13.2)15.18,(75.0)75.0,(4.7)5.39,492.078928,53.840695,21.528285,83.0096,4.564088,0.8941056652107857,Yes,Yes,Yes,Yes,Yes,Yes
160,6.0,(352.0)404.80,(13.2)15.18,(75.0)75.0,(4.7)5.39,468.445692,53.413185,20.464968,81.3112,4.358107,0.7812327973927273,Yes,Yes,Yes,Yes,Yes,Yes
160,7.0,(352.0)404.80,(13.2)15.18,(75.0)75.0,(4.7)5.39,556.132456,54.903565,19.401651,87.6128,4.152126,1.0500265962413364,Yes,Yes,Yes,Yes,Yes,Yes
160,8.0,(352.0)404.80,(13.2)15.18,(75.0)75.0,(4.7)5.39,532.49922,54.52638,18.338334,85.9144,3.946145,0.9371537284232784,Yes,Yes,Yes,Yes,Yes,Yes
160,9.0,(352.0)404.80,(13.2)15.18,(75.0)75.0,(4.7)5.39,508.865984,54.132068,22.283576,84.216,3.740163,1.1542811093374148,Yes,Yes,Yes,Yes,Yes,Yes
160,10.0,(352.0)404.80,(13.2)15.18,(75.0)75.0,(4.7)5.39,485.232748,53.719002,21.220259,82.5176,4.504418,0.8614082744029375,Yes,Yes,Yes,Yes,Yes,Yes
161,1.0,(319.0)366.85,(22.1)25.42,(75.0)75.0,(8.5)9.82,510.623101,54.162009,33.045277,80.1384,7.680974,0.9782905224973408,Yes,Yes,Yes,Yes,Yes,Yes
161,2.0,(319.0)366.85,(22.1)25.42,(75.0)75.0,(8.5)9.82,489.20548,53.789826,31.264419,86.44,7.305693,0.9720843605651013,Yes,Yes,Yes,Yes,Yes,Yes
161,3.0,(319.0)366.85,(22.1)25.42,(75.0)75.0,(8.5)9.82,467.78786,53.400979,29.483561,84.7416,6.930412,0.8592115346921048,Yes,Yes,Yes,Yes,Yes,Yes
161,4.0,(319.0)366.85,(22.1)25.42,(75.0)75.0,(8.5)9.82,446.37024,52.993905,36.091106,83.0432,8.322823,0.8963386617331236,Yes,Yes,Yes,Yes,Yes,Yes
161,5.0,(319.0)366.85,(22.1)25.42,(75.0)75.0,(8.5)9.82,424.95262,52.56681,34.310248,81.3448,7.947542,0.7834658358601271,Yes,Yes,Yes,Yes,Yes,Yes
161,6.0,(319.0)366.85,(22.1)25.42,(75.0)75.0,(8.5)9.82,504.41875,54.055824,32.52939,87.6464,7.572261,1.052259676653797,Yes,Yes,Yes,Yes,Yes,Yes
161,7.0,(319.0)366.85,(22.1)25.42,(75.0)75.0,(8.5)9.82,483.00113,53.678963,30.748532,85.948,7.19698,0.9393868507808003,Yes,Yes,Yes,Yes,Yes,Yes
161,8.0,(319.0)366.85,(22.1)25.42,(75.0)75.0,(8.5)9.82,461.58351,53.285006,37.356077,84.2496,6.821699,1.1565140039838635,Yes,Yes,Yes,Yes,Yes,Yes
161,9.0,(319.0)366.85,(22.1)25.42,(75.0)75.0,(8.5)9.82,440.16589,52.872328,35.575219,82.5512,8.21411,0.8636411519488226,Yes,Yes,Yes,Yes,Yes,Yes
161,10.0,(319.0)366.85,(22.1)25.42,(75.0)75.0,(8.5)9.82,519.632019,54.313918,33.794361,80.8528,7.838829,1.0257683233499166,Yes,Yes,Yes,Yes,Yes,Yes
162,1.0,(335.0)385.25,(21.7)25.00,(75.0)75.0,(1.0)1.14,514.187396,54.222429,30.779708,86.4736,0.852241,0.9743170338780038,Yes,Yes,Yes,Yes,Yes,Yes
162,2.0,(335.0)385.25,(21.7)25.00,(75.0)75.0,(1.0)1.14,491.695538,53.833925,29.028433,84.7752,0.808507,0.8614444583294254,Yes,Yes,Yes,Yes,Yes,Yes
162,3.0,(335.0)385.25,(21.7)25.00,(75.0)75.0,(1.0)1.14,469.20368,53.427228,35.526215,83.0768,0.970773,0.8985714557459161,Yes,Yes,Yes,Yes,Yes,Yes
162,4.0,(335.0)385.25,(21.7)25.00,(75.0)75.0,(1.0)1.14,446.711822,53.000549,33.77494,81.3784,0.927039,0.7856988801973377,Yes,Yes,Yes,Yes,Yes,Yes
162,5.0,(335.0)385.25,(21.7)25.00,(75.0)75.0,(1.0)1.14,530.163714,54.4882,32.023665,87.68,0.883305,1.0544929713154263,Yes,Yes,Yes,Yes,Yes,Yes
162,6.0,(335.0)385.25,(21.7)25.00,(75.0)75.0,(1.0)1.14,507.671856,54.111662,30.272391,85.9816,0.839572,0.9416195619830002,Yes,Yes,Yes,Yes,Yes,Yes
162,7.0,(335.0)385.25,(21.7)25.00,(75.0)75.0,(1.0)1.14,485.179998,53.718058,36.770173,84.2832,0.795838,1.1587469736819414,Yes,Yes,Yes,Yes,Yes,Yes
162,8.0,(335.0)385.25,(21.7)25.00,(75.0)75.0,(1.0)1.14,462.688139,53.305767,35.018898,82.5848,0.958104,0.8658739812551955,Yes,Yes,Yes,Yes,Yes,Yes
162,9.0,(335.0)385.25,(21.7)25.00,(75.0)75.0,(1.0)1.14,546.140031,54.74608,33.267623,80.8864,0.91437,1.0280014057066174,Yes,Yes,Yes,Yes,Yes,Yes
162,10.0,(335.0)385.25,(21.7)25.00,(75.0)75.0,(1.0)1.14,523.648173,54.380792,31.516348,87.188,0.870636,1.0217954968247058,Yes,Yes,Yes,Yes,Yes,Yes
163,1.0,(264.0)303.60,(7.6)8.77,(75.0)75.0,(8.1)9.31,387.836097,51.772965,10.201642,84.8088,6.583858,0.8636775366525828,Yes,Yes,Yes,Yes,Yes,Yes
163,2.0,(264.0)303.60,(7.6)8.77,(75.0)75.0,(8.1)9.31,370.11117,51.366644,12.482475,83.1104,7.903814,0.900804568461872,Yes,Yes,Yes,Yes,Yes,Yes
163,3.0,(264.0)303.60,(7.6)8.77,(75.0)75.0,(8.1)9.31,352.386243,50.940379,11.867748,81.412,7.548061,0.7879318247896903,Yes,Yes,Yes,Yes,Yes,Yes
163,4.0,(264.0)303.60,(7.6)8.77,(75.0)75.0,(8.1)9.31,418.151316,52.426669,11.25302,87.7136,7.192308,1.0567256338166362,Yes,Yes,Yes,Yes,Yes,Yes
163,5.0,(264.0)303.60,(7.6)8.77,(75.0)75.0,(8.1)9.31,400.426389,52.050454,10.638292,86.0152,6.836555,0.9438527761769151,Yes,Yes,Yes,Yes,Yes,Yes
163,6.0,(264.0)303.60,(7.6)8.77,(75.0)75.0,(8.1)9.31,382.701462,51.657202,12.919126,84.3168,6.480802,1.1609799931969706,Yes,Yes,Yes,Yes,Yes,Yes
163,7.0,(264.0)303.60,(7.6)8.77,(75.0)75.0,(8.1)9.31,364.976535,51.245299,12.304398,82.6184,7.800757,0.8681071717312838,Yes,Yes,Yes,Yes,Yes,Yes
163,8.0,(264.0)303.60,(7.6)8.77,(75.0)75.0,(8.1)9.31,430.741608,52.684336,11.689671,80.92,7.445005,1.0302343206418407,Yes,Yes,Yes,Yes,Yes,Yes
163,9.0,(264.0)303.60,(7.6)8.77,(75.0)75.0,(8.1)9.31,413.016681,52.319352,11.074943,87.2216,7.089252,1.0240281296687865,Yes,Yes,Yes,Yes,Yes,Yes
163,10.0,(264.0)303.60,(7.6)8.77,(75.0)75.0,(8.1)9.31,395.291754,51.938355,10.460215,85.5232,6.733499,0.9111552720290661,Yes,Yes,Yes,Yes,Yes,Yes
164,1.0,(341.0)392.15,(20.0)22.95,(75.0)75.0,(3.1)3.58,478.513194,53.597878,32.686349,83.144,3.040863,0.9030376102217443,Yes,Yes,Yes,Yes,Yes,Yes
164,2.0,(341.0)392.15,(20.0)22.95,(75.0)75.0,(3.1)3.58,455.618497,53.172027,31.078203,81.4456,2.904114,0.7901649770853647,Yes,Yes,Yes,Yes,Yes,Yes
164,3.0,(341.0)392.15,(20.0)22.95,(75.0)75.0,(3.1)3.58,540.56505,54.656959,29.470056,87.7472,2.767366,1.058958687602919,Yes,Yes,Yes,Yes,Yes,Yes
164,4.0,(341.0)392.15,(20.0)22.95,(75.0)75.0,(3.1)3.58,517.670352,54.281066,27.86191,86.0488,2.630618,0.9460857724688292,Yes,Yes,Yes,Yes,Yes,Yes
164,5.0,(341.0)392.15,(20.0)22.95,(75.0)75.0,(3.1)3.58,494.775655,53.888166,33.82864,84.3504,2.493869,1.16321312601529,Yes,Yes,Yes,Yes,Yes,Yes
164,6.0,(341.0)392.15,(20.0)22.95,(75.0)75.0,(3.1)3.58,471.880958,53.476649,32.220494,82.652,3.001249,0.8703401476007188,Yes,Yes,Yes,Yes,Yes,Yes
164,7.0,(341.0)392.15,(20.0)22.95,(75.0)75.0,(3.1)3.58,556.82751,54.914414,30.612348,80.9536,2.864501,1.032467232466629,Yes,Yes,Yes,Yes,Yes,Yes
164,8.0,(341.0)392.15,(20.0)22.95,(75.0)75.0,(3.1)3.58,533.932813,54.549732,29.004201,87.2552,2.727752,1.0262612224318484,Yes,Yes,Yes,Yes,Yes,Yes
164,9.0,(341.0)392.15,(20.0)22.95,(75.0)75.0,(3.1)3.58,511.038116,54.169066,27.396055,85.5568,2.591004,0.9133883098478037,Yes,Yes,Yes,Yes,Yes,Yes
164,10.0,(341.0)392.15,(20.0)22.95,(75.0)75.0,(3.1)3.58,488.143418,53.770949,33.362785,83.8584,2.454256,1.1305153813965547,Yes,Yes,Yes,Yes,Yes,Yes
165,1.0,(202.0)232.30,(11.0)12.60,(75.0)75.0,(7.1)8.14,270.165481,48.632597,17.080174,81.4792,6.610582,0.7923978856407665,Yes,Yes,Yes,Yes,Yes,Yes
165,2.0,(202.0)232.30,(11.0)12.60,(75.0)75.0,(7.1)8.14,320.485726,50.116174,16.197261,87.7808,6.299594,1.0611916645480772,Yes,Yes,Yes,Yes,Yes,Yes
165,3.0,(202.0)232.30,(11.0)12.60,(75.0)75.0,(7.1)8.14,306.923471,49.740602,15.314349,86.0824,5.988606,0.9483188561386178,Yes,Yes,Yes,Yes,Yes,Yes
165,4.0,(202.0)232.30,(11.0)12.60,(75.0)75.0,(7.1)8.14,293.361217,49.348054,18.590232,84.384,5.677618,1.1654460049234547,Yes,Yes,Yes,Yes,Yes,Yes
165,5.0,(202.0)232.30,(11.0)12.60,(75.0)75.0,(7.1)8.14,279.798962,48.936922,17.70732,82.6856,6.831482,0.872573141800135,Yes,Yes,Yes,Yes,Yes,Yes
165,6.0,(202.0)232.30,(11.0)12.60,(75.0)75.0,(7.1)8.14,330.119207,50.373416,16.824408,80.9872,6.520494,1.0347003333906755,Yes,Yes,Yes,Yes,Yes,Yes
165,7.0,(202.0)232.30,(11.0)12.60,(75.0)75.0,(7.1)8.14,316.556952,50.009037,15.941495,87.2888,6.209506,1.0284941122979863,Yes,Yes,Yes,Yes,Yes,Yes
165,8.0,(202.0)232.30,(11.0)12.60,(75.0)75.0,(7.1)8.14,302.994698,49.628701,15.058583,85.5904,5.898518,0.9156213081933053,Yes,Yes,Yes,Yes,Yes,Yes
165,9.0,(202.0)232.30,(11.0)12.60,(75.0)75.0,(7.1)8.14,289.432443,49.230944,18.334466,83.892,5.58753,1.1327484526733635,Yes,Yes,Yes,Yes,Yes,Yes
165,10.0,(202.0)232.30,(11.0)12.60,(75.0)75.0,(7.1)8.14,275.870188,48.814095,17.451554,82.1936,6.741393,0.8398757124293894,Yes,Yes,Yes,Yes,Yes,Yes
166,1.0,(374.0)430.10,(23.4)26.94,(75.0)75.0,(6.1)6.98,593.871328,55.473847,34.655897,87.8144,5.411214,1.0634246279117774,Yes,Yes,Yes,Yes,Yes,Yes
166,2.0,(374.0)430.10,(23.4)26.94,(75.0)75.0,(6.1)6.98,568.761014,55.098596,32.768839,86.116,5.144342,0.9505518666805026,Yes,Yes,Yes,Yes,Yes,Yes
166,3.0,(374.0)430.10,(23.4)26.94,(75.0)75.0,(6.1)6.98,543.650701,54.706399,39.770417,84.4176,4.877471,1.1676790251097124,Yes,Yes,Yes,Yes,Yes,Yes
166,4.0,(374.0)430.10,(23.4)26.94,(75.0)75.0,(6.1)6.98,518.540388,54.295652,37.88336,82.7192,5.867648,0.8748061294462964,Yes,Yes,Yes,Yes,Yes,Yes
166,5.0,(374.0)430.10,(23.4)26.94,(75.0)75.0,(6.1)6.98,611.707575,55.730877,35.996303,81.0208,5.600776,1.0369334076661252,Yes,Yes,Yes,Yes,Yes,Yes
166,6.0,(374.0)430.10,(23.4)26.94,(75.0)75.0,(6.1)6.98,586.597261,55.366801,34.109246,87.3224,5.333905,1.030727207034933,Yes,Yes,Yes,Yes,Yes,Yes
166,7.0,(374.0)430.10,(23.4)26.94,(75.0)75.0,(6.1)6.98,561.486948,54.986793,32.222188,85.624,5.067034,0.9178543049360517,Yes,Yes,Yes,Yes,Yes,Yes
166,8.0,(374.0)430.10,(23.4)26.94,(75.0)75.0,(6.1)6.98,536.376635,54.589397,39.223766,83.9256,4.800163,1.134981463365261,Yes,Yes,Yes,Yes,Yes,Yes
166,9.0,(374.0)430.10,(23.4)26.94,(75.0)75.0,(6.1)6.98,511.266322,54.172944,37.336709,82.2272,5.790339,0.8421087108944922,Yes,Yes,Yes,Yes,Yes,Yes
166,10.0,(374.0)430.10,(23.4)26.94,(75.0)75.0,(6.1)6.98,604.433508,55.626971,35.449652,80.5288,5.523468,1.0042358435966334,Yes,Yes,Yes,Yes,Yes,Yes
167,1.0,(384.0)441.60,(13.2)15.16,(75.0)75.0,(2.2)2.56,584.478576,55.335372,18.46867,86.1496,1.889934,0.9527848570080379,Yes,Yes,Yes,Yes,Yes,Yes
167,2.0,(384.0)441.60,(13.2)15.16,(75.0)75.0,(2.2)2.56,558.696864,54.943525,22.410301,84.4512,1.791991,1.1699120573437172,Yes,Yes,Yes,Yes,Yes,Yes
167,3.0,(384.0)441.60,(13.2)15.16,(75.0)75.0,(2.2)2.56,532.915152,54.533161,21.347957,82.7528,2.15539,0.8770392818024715,Yes,Yes,Yes,Yes,Yes,Yes
167,4.0,(384.0)441.60,(13.2)15.16,(75.0)75.0,(2.2)2.56,628.57344,55.967121,20.285613,81.0544,2.057447,1.0391664657352973,Yes,Yes,Yes,Yes,Yes,Yes
167,5.0,(384.0)441.60,(13.2)15.16,(75.0)75.0,(2.2)2.56,602.791728,55.603346,19.223269,87.356,1.959504,1.0329603163347894,Yes,Yes,Yes,Yes,Yes,Yes
167,6.0,(384.0)441.60,(13.2)15.16,(75.0)75.0,(2.2)2.56,577.010016,55.223667,18.160926,85.6576,1.861562,0.9200871760491971,Yes,Yes,Yes,Yes,Yes,Yes
167,7.0,(384.0)441.60,(13.2)15.16,(75.0)75.0,(2.2)2.56,551.228304,54.82663,22.102556,83.9592,1.763619,1.137214310437301,Yes,Yes,Yes,Yes,Yes,Yes
167,8.0,(384.0)441.60,(13.2)15.16,(75.0)75.0,(2.2)2.56,525.446592,54.410572,21.040213,82.2608,2.127018,0.8443416008436306,Yes,Yes,Yes,Yes,Yes,Yes
167,9.0,(384.0)441.60,(13.2)15.16,(75.0)75.0,(2.2)2.56,621.10488,55.863299,19.977869,80.5624,2.029075,1.006468784776456,Yes,Yes,Yes,Yes,Yes,Yes
167,10.0,(384.0)441.60,(13.2)15.16,(75.0)75.0,(2.2)2.56,595.323168,55.495056,18.915525,86.864,1.931132,1.0002626353759485,Yes,Yes,Yes,Yes,Yes,Yes
168,1.0,(229.0)263.35,(20.7)23.80,(75.0)75.0,(8.6)9.87,333.485372,50.461536,35.202933,84.4848,6.90627,1.172145011882763,Yes,Yes,Yes,Yes,Yes,Yes
168,2.0,(229.0)263.35,(20.7)23.80,(75.0)75.0,(8.6)9.87,318.110341,50.051556,33.535727,82.7864,8.305285,0.8792721388435946,Yes,Yes,Yes,Yes,Yes,Yes
168,3.0,(229.0)263.35,(20.7)23.80,(75.0)75.0,(8.6)9.87,375.156559,51.484251,31.868521,81.088,7.928224,1.0413993020699177,Yes,Yes,Yes,Yes,Yes,Yes
168,4.0,(229.0)263.35,(20.7)23.80,(75.0)75.0,(8.6)9.87,359.781528,51.120777,30.201316,87.3896,7.551163,1.035193177781947,Yes,Yes,Yes,Yes,Yes,Yes
168,5.0,(229.0)263.35,(20.7)23.80,(75.0)75.0,(8.6)9.87,344.406497,50.741427,28.53411,85.6912,7.174102,0.9223203448054982,Yes,Yes,Yes,Yes,Yes,Yes
168,6.0,(229.0)263.35,(20.7)23.80,(75.0)75.0,(8.6)9.87,329.031465,50.344749,34.719969,83.9928,6.797041,1.139447524765989,Yes,Yes,Yes,Yes,Yes,Yes
168,7.0,(229.0)263.35,(20.7)23.80,(75.0)75.0,(8.6)9.87,313.656434,49.929084,33.052764,82.2944,8.196056,0.846574693748632,Yes,Yes,Yes,Yes,Yes,Yes
168,8.0,(229.0)263.35,(20.7)23.80,(75.0)75.0,(8.6)9.87,370.702652,51.380514,31.385558,80.596,7.818995,1.0087018569749555,Yes,Yes,Yes,Yes,Yes,Yes
168,9.0,(229.0)263.35,(20.7)23.80,(75.0)75.0,(8.6)9.87,355.327621,51.012579,29.718352,86.8976,7.441934,1.0024956906651732,Yes,Yes,Yes,Yes,Yes,Yes
168,10.0,(229.0)263.35,(20.7)23.80,(75.0)75.0,(8.6)9.87,339.95259,50.628367,28.051147,85.1992,7.064874,0.8896227983634992,Yes,Yes,Yes,Yes,Yes,Yes
169,1.0,(374.0)430.10,(7.8)8.96,(75.0)75.0,(1.6)1.80,520.030684,54.320579,12.633997,82.82,1.519538,0.8815054361118778,Yes,Yes,Yes,Yes,Yes,Yes
169,2.0,(374.0)430.10,(7.8)8.96,(75.0)75.0,(1.6)1.80,613.197871,55.752013,12.006524,81.1216,1.450613,1.0436324700422566,Yes,Yes,Yes,Yes,Yes,Yes
169,3.0,(374.0)430.10,(7.8)8.96,(75.0)75.0,(1.6)1.80,588.087558,55.38884,11.37905,87.4232,1.381688,1.0374260589867494,Yes,Yes,Yes,Yes,Yes,Yes
169,4.0,(374.0)430.10,(7.8)8.96,(75.0)75.0,(1.6)1.80,562.977245,55.009817,10.751577,85.7248,1.312763,0.9245530929171286,Yes,Yes,Yes,Yes,Yes,Yes
169,5.0,(374.0)430.10,(7.8)8.96,(75.0)75.0,(1.6)1.80,537.866931,54.613497,13.079701,84.0264,1.243837,1.1416806276175644,Yes,Yes,Yes,Yes,Yes,Yes
169,6.0,(374.0)430.10,(7.8)8.96,(75.0)75.0,(1.6)1.80,512.756618,54.198225,12.452228,82.328,1.499572,0.8488076382334856,Yes,Yes,Yes,Yes,Yes,Yes
