spec,solution,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_gain_db,output_ugbw_mhz,output_pm_deg,output_ibias_ma,fom,gain_pass,ugbw_pass,pm_pass,ibias_pass,complete_pass,target_reached,scalarized_value,preference,scalarization
168,3.0,229.0,20.69318735645388,75.0,8.580075385012904,375.156559,51.484251,31.868521,81.088,7.928224,1.335433,Yes,Yes,Yes,Yes,Yes,Yes,0.081173,"[0.0, 0.0, 1.0, 0.0]",cosine
168,4.0,229.0,20.69318735645388,75.0,8.580075385012904,359.781528,51.120777,30.201316,87.3896,7.551163,1.315693,Yes,Yes,Yes,Yes,Yes,Yes,0.119919,"[0.0, 0.0, 0.0, 1.0]",cosine
168,5.0,229.0,20.69318735645388,75.0,8.580075385012904,344.406497,50.741427,28.53411,85.6912,7.174102,1.189286,Yes,Yes,Yes,Yes,Yes,Yes,0.624285,"[0.5, 0.5, 0.0, 0.0]",cosine
168,6.0,229.0,20.69318735645388,75.0,8.580075385012904,329.031465,50.344749,34.719969,83.9928,6.797041,1.442379,Yes,Yes,Yes,Yes,Yes,Yes,0.393662,"[0.5, 0.0, 0.5, 0.0]",cosine
168,7.0,229.0,20.69318735645388,75.0,8.580075385012904,313.656434,49.929084,33.052764,82.2944,8.196056,1.108972,Yes,Yes,Yes,Yes,Yes,Yes,0.29305,"[0.5, 0.0, 0.0, 0.5]",cosine
168,8.0,229.0,20.69318735645388,75.0,8.580075385012904,370.702652,51.380514,31.385558,80.596,7.818995,1.298815,Yes,Yes,Yes,Yes,Yes,Yes,0.418129,"[0.0, 0.5, 0.5, 0.0]",cosine
168,9.0,229.0,20.69318735645388,75.0,8.580075385012904,355.327621,51.012579,29.718352,86.8976,7.441934,1.279075,Yes,Yes,Yes,Yes,Yes,Yes,0.402196,"[0.0, 0.5, 0.0, 0.5]",cosine
168,10.0,229.0,20.69318735645388,75.0,8.580075385012904,339.95259,50.628367,28.051147,85.1992,7.064874,1.152668,Yes,Yes,Yes,Yes,Yes,Yes,0.221031,"[0.0, 0.0, 0.5, 0.5]",cosine
169,1.0,374.0,7.788135598787839,75.0,1.5684055939540842,520.030684,54.320579,12.633997,82.82,1.519538,1.148091,Yes,Yes,Yes,Yes,Yes,Yes,0.390456,"[1.0, 0.0, 0.0, 0.0]",cosine
169,2.0,374.0,7.788135598787839,75.0,1.5684055939540842,613.197871,55.752013,12.006524,81.1216,1.450613,1.337934,Yes,Yes,Yes,Yes,Yes,Yes,0.541643,"[0.0, 1.0, 0.0, 0.0]",cosine
169,3.0,374.0,7.788135598787839,75.0,1.5684055939540842,588.087558,55.38884,11.37905,87.4232,1.381688,1.318194,Yes,Yes,Yes,Yes,Yes,Yes,0.165643,"[0.0, 0.0, 1.0, 0.0]",cosine
169,4.0,374.0,7.788135598787839,75.0,1.5684055939540842,562.977245,55.009817,10.751577,85.7248,1.312763,1.191786,Yes,Yes,Yes,Yes,Yes,Yes,0.162995,"[0.0, 0.0, 0.0, 1.0]",cosine
169,5.0,374.0,7.788135598787839,75.0,1.5684055939540842,537.866931,54.613497,13.079701,84.0264,1.243837,1.44488,Yes,Yes,Yes,Yes,Yes,Yes,0.790253,"[0.5, 0.5, 0.0, 0.0]",cosine
169,6.0,374.0,7.788135598787839,75.0,1.5684055939540842,512.756618,54.198225,12.452228,82.328,1.499572,1.111473,Yes,Yes,Yes,Yes,Yes,Yes,0.331431,"[0.5, 0.0, 0.5, 0.0]",cosine
169,7.0,374.0,7.788135598787839,75.0,1.5684055939540842,605.923805,55.64836,11.824754,80.6296,1.430647,1.301316,Yes,Yes,Yes,Yes,Yes,Yes,0.500597,"[0.5, 0.0, 0.0, 0.5]",cosine
169,8.0,374.0,7.788135598787839,75.0,1.5684055939540842,580.813492,55.280734,11.197281,86.9312,1.361721,1.281576,Yes,Yes,Yes,Yes,Yes,Yes,0.422014,"[0.0, 0.5, 0.5, 0.0]",cosine
169,9.0,374.0,7.788135598787839,75.0,1.5684055939540842,555.703178,54.896858,10.569808,85.2328,1.292796,1.155169,Yes,Yes,Yes,Yes,Yes,Yes,0.376813,"[0.0, 0.5, 0.0, 0.5]",cosine
169,10.0,374.0,7.788135598787839,75.0,1.5684055939540842,530.592865,54.495228,12.897932,83.5344,1.223871,1.408261,Yes,Yes,Yes,Yes,Yes,Yes,0.235795,"[0.0, 0.0, 0.5, 0.5]",cosine
170,1.0,337.0,8.165340394522413,75.0,7.140458243022606,552.981531,54.854213,12.601053,81.1552,6.610394,1.340435,Yes,Yes,Yes,Yes,Yes,Yes,0.640895,"[1.0, 0.0, 0.0, 0.0]",cosine
170,2.0,337.0,8.165340394522413,75.0,7.140458243022606,530.355393,54.49134,11.943189,87.4568,6.296599,1.320694,Yes,Yes,Yes,Yes,Yes,Yes,0.462669,"[0.0, 1.0, 0.0, 0.0]",cosine
170,3.0,337.0,8.165340394522413,75.0,7.140458243022606,507.729255,54.112644,11.285326,85.7584,5.982804,1.194287,Yes,Yes,Yes,Yes,Yes,Yes,0.143445,"[0.0, 0.0, 1.0, 0.0]",cosine
170,4.0,337.0,8.165340394522413,75.0,7.140458243022606,485.103117,53.716681,13.726208,84.06,5.669008,1.447381,Yes,Yes,Yes,Yes,Yes,Yes,0.206072,"[0.0, 0.0, 0.0, 1.0]",cosine
170,5.0,337.0,8.165340394522413,75.0,7.140458243022606,462.476979,53.301802,13.068344,82.3616,6.833288,1.113974,Yes,Yes,Yes,Yes,Yes,Yes,0.687874,"[0.5, 0.5, 0.0, 0.0]",cosine
170,6.0,337.0,8.165340394522413,75.0,7.140458243022606,546.427091,54.750644,12.41048,80.6632,6.519493,1.303816,Yes,Yes,Yes,Yes,Yes,Yes,0.492821,"[0.5, 0.0, 0.5, 0.0]",cosine
170,7.0,337.0,8.165340394522413,75.0,7.140458243022606,523.800954,54.383326,11.752617,86.9648,6.205697,1.284076,Yes,Yes,Yes,Yes,Yes,Yes,0.484521,"[0.5, 0.0, 0.0, 0.5]",cosine
170,8.0,337.0,8.165340394522413,75.0,7.140458243022606,501.174816,53.999785,11.094753,85.2664,5.891902,1.157669,Yes,Yes,Yes,Yes,Yes,Yes,0.350476,"[0.0, 0.5, 0.5, 0.0]",cosine
170,9.0,337.0,8.165340394522413,75.0,7.140458243022606,478.548678,53.598522,13.535635,83.568,5.578107,1.410762,Yes,Yes,Yes,Yes,Yes,Yes,0.619777,"[0.0, 0.5, 0.0, 0.5]",cosine
170,10.0,337.0,8.165340394522413,75.0,7.140458243022606,455.92254,53.177821,12.877771,81.8696,6.742386,1.077355,Yes,Yes,Yes,Yes,Yes,Yes,0.104188,"[0.0, 0.0, 0.5, 0.5]",cosine
171,1.0,392.0,15.086505337939863,75.0,9.687160041346054,617.432585,55.811791,22.090609,87.4904,8.550753,1.323195,Yes,Yes,Yes,Yes,Yes,Yes,0.575083,"[1.0, 0.0, 0.0, 0.0]",cosine
171,2.0,392.0,15.086505337939863,75.0,9.687160041346054,591.113754,55.433421,20.875121,85.792,8.125041,1.196788,Yes,Yes,Yes,Yes,Yes,Yes,0.383695,"[0.0, 1.0, 0.0, 0.0]",cosine
171,3.0,392.0,15.086505337939863,75.0,9.687160041346054,564.794923,55.037816,25.384963,84.0936,7.699328,1.449881,Yes,Yes,Yes,Yes,Yes,Yes,0.121248,"[0.0, 0.0, 1.0, 0.0]",cosine
171,4.0,392.0,15.086505337939863,75.0,9.687160041346054,538.476092,54.623329,24.169475,82.3952,9.278857,1.116474,Yes,Yes,Yes,Yes,Yes,Yes,0.042149,"[0.0, 0.0, 0.0, 1.0]",cosine
171,5.0,392.0,15.086505337939863,75.0,9.687160041346054,636.127261,56.07088,22.953988,80.6968,8.853144,1.306317,Yes,Yes,Yes,Yes,Yes,Yes,0.809118,"[0.5, 0.5, 0.0, 0.0]",cosine
171,6.0,392.0,15.086505337939863,75.0,9.687160041346054,609.80843,55.703868,21.738501,86.9984,8.427431,1.286577,Yes,Yes,Yes,Yes,Yes,Yes,0.506014,"[0.5, 0.0, 0.5, 0.0]",cosine
171,7.0,392.0,15.086505337939863,75.0,9.687160041346054,583.489599,55.320662,20.523014,85.3,8.001718,1.16017,Yes,Yes,Yes,Yes,Yes,Yes,0.468445,"[0.5, 0.0, 0.0, 0.5]",cosine
171,8.0,392.0,15.086505337939863,75.0,9.687160041346054,557.170768,54.919766,25.032855,83.6016,7.576005,1.413263,Yes,Yes,Yes,Yes,Yes,Yes,0.547284,"[0.0, 0.5, 0.5, 0.0]",cosine
171,9.0,392.0,15.086505337939863,75.0,9.687160041346054,530.851937,54.499468,23.817368,81.9032,9.155535,1.079856,Yes,Yes,Yes,Yes,Yes,Yes,0.448022,"[0.0, 0.5, 0.0, 0.5]",cosine
171,10.0,392.0,15.086505337939863,75.0,9.687160041346054,628.503106,55.966149,22.60188,80.2048,8.729822,1.269699,Yes,Yes,Yes,Yes,Yes,Yes,0.118951,"[0.0, 0.0, 0.5, 0.5]",cosine
172,1.0,268.0,24.97365599750413,75.0,4.022820180529735,404.484762,52.138043,34.595727,85.8256,3.377611,1.199289,Yes,Yes,Yes,Yes,Yes,Yes,0.509272,"[1.0, 0.0, 0.0, 0.0]",cosine
172,2.0,268.0,24.97365599750413,75.0,4.022820180529735,386.491276,51.742794,42.061156,84.1272,3.200824,1.452382,Yes,Yes,Yes,Yes,Yes,Yes,0.684221,"[0.0, 1.0, 0.0, 0.0]",cosine
172,3.0,268.0,24.97365599750413,75.0,4.022820180529735,368.497789,51.328698,40.049082,82.4288,3.85676,1.118975,Yes,Yes,Yes,Yes,Yes,Yes,0.099051,"[0.0, 0.0, 1.0, 0.0]",cosine
172,4.0,268.0,24.97365599750413,75.0,4.022820180529735,435.259303,52.774961,38.037008,80.7304,3.679973,1.308818,Yes,Yes,Yes,Yes,Yes,Yes,0.085226,"[0.0, 0.0, 0.0, 1.0]",cosine
172,5.0,268.0,24.97365599750413,75.0,4.022820180529735,417.265816,52.408256,36.024935,87.032,3.503186,1.289078,Yes,Yes,Yes,Yes,Yes,Yes,0.706739,"[0.5, 0.5, 0.0, 0.0]",cosine
172,6.0,268.0,24.97365599750413,75.0,4.022820180529735,399.27233,52.025384,34.012861,85.3336,3.326398,1.162671,Yes,Yes,Yes,Yes,Yes,Yes,0.443783,"[0.5, 0.0, 0.5, 0.0]",cosine
172,7.0,268.0,24.97365599750413,75.0,4.022820180529735,381.278843,51.624854,41.478289,83.6352,3.149611,1.415764,Yes,Yes,Yes,Yes,Yes,Yes,0.452369,"[0.5, 0.0, 0.0, 0.5]",cosine
172,8.0,268.0,24.97365599750413,75.0,4.022820180529735,363.285357,51.204958,39.466216,81.9368,3.805548,1.082357,Yes,Yes,Yes,Yes,Yes,Yes,0.475745,"[0.0, 0.5, 0.5, 0.0]",cosine
172,9.0,268.0,24.97365599750413,75.0,4.022820180529735,430.04687,52.670316,37.454142,80.2384,3.62876,1.2722,Yes,Yes,Yes,Yes,Yes,Yes,0.422639,"[0.0, 0.5, 0.0, 0.5]",cosine
172,10.0,268.0,24.97365599750413,75.0,4.022820180529735,412.053384,52.29907,35.442068,86.54,3.451973,1.25246,Yes,Yes,Yes,Yes,Yes,Yes,0.20914,"[0.0, 0.0, 0.5, 0.5]",cosine
173,1.0,396.0,12.751368319736825,75.0,0.5846111141451852,571.610111,55.141998,21.496447,84.1608,0.465664,1.454882,Yes,Yes,Yes,Yes,Yes,Yes,0.44346,"[1.0, 0.0, 0.0, 0.0]",cosine
173,2.0,396.0,12.751368319736825,75.0,0.5846111141451852,545.02272,54.728292,20.469096,82.4624,0.560987,1.121476,Yes,Yes,Yes,Yes,Yes,Yes,0.605247,"[0.0, 1.0, 0.0, 0.0]",cosine
173,3.0,396.0,12.751368319736825,75.0,0.5846111141451852,643.67033,56.17327,19.441746,80.764,0.535296,1.311318,Yes,Yes,Yes,Yes,Yes,Yes,0.076853,"[0.0, 0.0, 1.0, 0.0]",cosine
173,4.0,396.0,12.751368319736825,75.0,0.5846111141451852,617.082939,55.806871,18.414396,87.0656,0.509604,1.291579,Yes,Yes,Yes,Yes,Yes,Yes,0.128303,"[0.0, 0.0, 0.0, 1.0]",cosine
173,5.0,396.0,12.751368319736825,75.0,0.5846111141451852,590.495549,55.424333,17.387045,85.3672,0.483913,1.165171,Yes,Yes,Yes,Yes,Yes,Yes,0.60436,"[0.5, 0.5, 0.0, 0.0]",cosine
173,6.0,396.0,12.751368319736825,75.0,0.5846111141451852,563.908158,55.024168,21.198839,83.6688,0.458221,1.418265,Yes,Yes,Yes,Yes,Yes,Yes,0.381551,"[0.5, 0.0, 0.5, 0.0]",cosine
173,7.0,396.0,12.751368319736825,75.0,0.5846111141451852,537.320767,54.604673,20.171489,81.9704,0.553545,1.084857,Yes,Yes,Yes,Yes,Yes,Yes,0.289921,"[0.5, 0.0, 0.0, 0.5]",cosine
173,8.0,396.0,12.751368319736825,75.0,0.5846111141451852,635.968377,56.06871,19.144139,80.272,0.527853,1.274701,Yes,Yes,Yes,Yes,Yes,Yes,0.404206,"[0.0, 0.5, 0.5, 0.0]",cosine
173,9.0,396.0,12.751368319736825,75.0,0.5846111141451852,609.380986,55.697778,18.116788,86.5736,0.502162,1.25496,Yes,Yes,Yes,Yes,Yes,Yes,0.397256,"[0.0, 0.5, 0.0, 0.5]",cosine
173,10.0,396.0,12.751368319736825,75.0,0.5846111141451852,582.793596,55.310295,17.089438,84.8752,0.47647,1.128554,Yes,Yes,Yes,Yes,Yes,Yes,0.223905,"[0.0, 0.0, 0.5, 0.5]",cosine
174,1.0,364.0,4.566290041186938,75.0,3.058523038593316,501.463963,54.004795,7.337302,82.496,2.937587,1.123977,Yes,Yes,Yes,Yes,Yes,Yes,0.377648,"[1.0, 0.0, 0.0, 0.0]",cosine
174,2.0,364.0,4.566290041186938,75.0,3.058523038593316,505.709404,54.078021,6.596415,71.7225,3.003874,0.808069,Yes,Yes,No,Yes,No,No,0.44459,"[0.0, 1.0, 0.0, 0.0]",cosine
174,3.0,364.0,4.566290041186938,75.0,3.058523038593316,567.701134,55.082395,6.601509,87.0992,2.668767,1.294079,Yes,Yes,Yes,Yes,Yes,Yes,0.161323,"[0.0, 0.0, 1.0, 0.0]",cosine
174,4.0,364.0,4.566290041186938,75.0,3.058523038593316,543.26222,54.70019,6.233613,85.4008,2.534356,1.167672,Yes,Yes,Yes,Yes,Yes,Yes,0.171379,"[0.0, 0.0, 0.0, 1.0]",cosine
174,5.0,364.0,4.566290041186938,75.0,3.058523038593316,518.823305,54.30039,7.598624,83.7024,2.399946,1.420765,Yes,Yes,Yes,Yes,Yes,Yes,0.770328,"[0.5, 0.5, 0.0, 0.0]",cosine
174,6.0,364.0,4.566290041186938,75.0,3.058523038593316,494.384391,53.881295,7.230728,82.004,2.89865,1.087359,Yes,Yes,Yes,Yes,Yes,Yes,0.319319,"[0.5, 0.0, 0.5, 0.0]",cosine
174,7.0,364.0,4.566290041186938,75.0,3.058523038593316,585.060476,55.344015,6.862832,80.3056,2.76424,1.277202,Yes,Yes,Yes,Yes,Yes,Yes,0.497468,"[0.5, 0.0, 0.0, 0.5]",cosine
174,8.0,364.0,4.566290041186938,75.0,3.058523038593316,560.621561,54.973396,6.494936,86.6072,2.62983,1.257461,Yes,Yes,Yes,Yes,Yes,Yes,0.408092,"[0.0, 0.5, 0.5, 0.0]",cosine
174,9.0,364.0,4.566290041186938,75.0,3.058523038593316,536.182647,54.586255,6.12704,84.9088,2.49542,1.131054,Yes,Yes,Yes,Yes,Yes,Yes,0.371873,"[0.0, 0.5, 0.0, 0.5]",cosine
174,10.0,364.0,4.566290041186938,75.0,3.058523038593316,511.743732,54.181051,7.49205,83.2104,2.994124,1.177147,Yes,Yes,Yes,Yes,Yes,Yes,0.092297,"[0.0, 0.0, 0.5, 0.5]",cosine
175,1.0,287.0,13.925933864892968,75.0,8.218887196538585,467.260861,53.391188,21.276975,80.8312,7.539864,1.31632,Yes,Yes,Yes,Yes,Yes,Yes,0.628087,"[1.0, 0.0, 0.0, 0.0]",cosine
175,2.0,287.0,13.925933864892968,75.0,8.218887196538585,447.991717,53.0254,20.154992,87.1328,7.178676,1.29658,Yes,Yes,Yes,Yes,Yes,Yes,0.447299,"[0.0, 1.0, 0.0, 0.0]",cosine
175,3.0,287.0,13.925933864892968,75.0,8.218887196538585,428.722573,52.643527,19.03301,85.4344,6.817488,1.170173,Yes,Yes,Yes,Yes,Yes,Yes,0.139125,"[0.0, 0.0, 1.0, 0.0]",cosine
175,4.0,287.0,13.925933864892968,75.0,8.218887196538585,409.453429,52.24409,23.195919,83.736,6.4563,1.423266,Yes,Yes,Yes,Yes,Yes,Yes,0.214456,"[0.0, 0.0, 0.0, 1.0]",cosine
175,5.0,287.0,13.925933864892968,75.0,8.218887196538585,390.184285,51.825395,22.073936,82.0376,7.796422,1.089859,Yes,Yes,Yes,Yes,Yes,Yes,0.667949,"[0.5, 0.5, 0.0, 0.0]",cosine
175,6.0,287.0,13.925933864892968,75.0,8.218887196538585,461.678891,53.2868,20.951954,80.3392,7.435234,1.279702,Yes,Yes,Yes,Yes,Yes,Yes,0.48071,"[0.5, 0.0, 0.5, 0.0]",cosine
175,7.0,287.0,13.925933864892968,75.0,8.218887196538585,442.409747,52.916494,19.829971,86.6408,7.074046,1.259962,Yes,Yes,Yes,Yes,Yes,Yes,0.481392,"[0.5, 0.0, 0.0, 0.5]",cosine
175,8.0,287.0,13.925933864892968,75.0,8.218887196538585,423.140602,52.529694,18.707989,84.9424,6.712857,1.133555,Yes,Yes,Yes,Yes,Yes,Yes,0.336553,"[0.0, 0.5, 0.5, 0.0]",cosine
175,9.0,287.0,13.925933864892968,75.0,8.218887196538585,403.871458,52.124863,22.870898,83.244,8.052979,1.179648,Yes,Yes,Yes,Yes,Yes,Yes,0.468466,"[0.0, 0.5, 0.0, 0.5]",cosine
175,10.0,287.0,13.925933864892968,75.0,8.218887196538585,384.602314,51.700238,21.748916,81.5456,7.691791,1.053241,Yes,Yes,Yes,Yes,Yes,Yes,0.107061,"[0.0, 0.0, 0.5, 0.5]",cosine
176,1.0,228.0,9.28297460063218,75.0,1.8212905519285247,356.1987,51.033847,13.450037,87.1664,1.592365,1.299081,Yes,Yes,Yes,Yes,Yes,Yes,0.562275,"[1.0, 0.0, 0.0, 0.0]",cosine
176,2.0,228.0,9.28297460063218,75.0,1.8212905519285247,340.890809,50.652306,12.702128,85.468,1.512326,1.172674,Yes,Yes,Yes,Yes,Yes,Yes,0.368325,"[0.0, 1.0, 0.0, 0.0]",cosine
176,3.0,228.0,9.28297460063218,75.0,1.8212905519285247,325.582917,50.253232,15.477108,83.7696,1.432288,1.425767,Yes,Yes,Yes,Yes,Yes,Yes,0.116928,"[0.0, 0.0, 1.0, 0.0]",cosine
176,4.0,228.0,9.28297460063218,75.0,1.8212905519285247,310.275026,49.834936,14.729198,82.0712,1.729256,1.09236,Yes,Yes,Yes,Yes,Yes,Yes,0.050533,"[0.0, 0.0, 0.0, 1.0]",cosine
176,5.0,228.0,9.28297460063218,75.0,1.8212905519285247,367.072134,51.295028,13.981289,80.3728,1.649218,1.282203,Yes,Yes,Yes,Yes,Yes,Yes,0.789193,"[0.5, 0.5, 0.0, 0.0]",cosine
176,6.0,228.0,9.28297460063218,75.0,1.8212905519285247,351.764243,50.925034,13.23338,86.6744,1.569179,1.262463,Yes,Yes,Yes,Yes,Yes,Yes,0.493903,"[0.5, 0.0, 0.5, 0.0]",cosine
176,7.0,228.0,9.28297460063218,75.0,1.8212905519285247,336.456351,50.538575,12.48547,84.976,1.489141,1.136055,Yes,Yes,Yes,Yes,Yes,Yes,0.465316,"[0.5, 0.0, 0.0, 0.5]",cosine
176,8.0,228.0,9.28297460063218,75.0,1.8212905519285247,321.14846,50.134117,15.26045,83.2776,1.786109,1.182149,Yes,Yes,Yes,Yes,Yes,Yes,0.533361,"[0.0, 0.5, 0.5, 0.0]",cosine
176,9.0,228.0,9.28297460063218,75.0,1.8212905519285247,305.840568,49.709902,14.512541,81.5792,1.70607,1.055742,Yes,Yes,Yes,Yes,Yes,Yes,0.443083,"[0.0, 0.5, 0.0, 0.5]",cosine
176,10.0,228.0,9.28297460063218,75.0,1.8212905519285247,362.637677,51.189458,13.764631,87.8808,1.626032,1.352251,Yes,Yes,Yes,Yes,Yes,Yes,0.19725,"[0.0, 0.0, 0.5, 0.5]",cosine
177,1.0,275.0,14.246018009699464,75.0,9.525756407555066,285.633837,49.116193,19.243195,81.5284,8.949355,0.537001,Yes,Yes,Yes,Yes,Yes,Yes,0.038668,"[1.0, 0.0, 0.0, 0.0]",cosine
177,2.0,275.0,14.246018009699464,75.0,9.525756407555066,393.063963,51.889265,23.774485,83.8032,7.499467,1.428268,Yes,Yes,Yes,Yes,Yes,Yes,0.668851,"[0.0, 1.0, 0.0, 0.0]",cosine
177,3.0,275.0,14.246018009699464,75.0,9.525756407555066,374.600497,51.471367,22.626714,82.1048,9.052679,1.094861,Yes,Yes,Yes,Yes,Yes,Yes,0.094731,"[0.0, 0.0, 1.0, 0.0]",cosine
177,4.0,275.0,14.246018009699464,75.0,9.525756407555066,443.105781,52.930148,21.478943,80.4064,8.634059,1.284704,Yes,Yes,Yes,Yes,Yes,Yes,0.093609,"[0.0, 0.0, 0.0, 1.0]",cosine
177,5.0,275.0,14.246018009699464,75.0,9.525756407555066,424.642316,52.560465,20.331172,86.708,8.215439,1.264963,Yes,Yes,Yes,Yes,Yes,Yes,0.686814,"[0.5, 0.5, 0.0, 0.0]",cosine
177,6.0,275.0,14.246018009699464,75.0,9.525756407555066,406.17885,52.174346,19.183401,85.0096,7.796819,1.138557,Yes,Yes,Yes,Yes,Yes,Yes,0.431671,"[0.5, 0.0, 0.5, 0.0]",cosine
177,7.0,275.0,14.246018009699464,75.0,9.525756407555066,387.715384,51.770261,23.441994,83.3112,9.350031,1.18465,Yes,Yes,Yes,Yes,Yes,Yes,0.302869,"[0.5, 0.0, 0.0, 0.5]",cosine
177,8.0,275.0,14.246018009699464,75.0,9.525756407555066,369.251919,51.346455,22.294223,81.6128,8.931411,1.058243,Yes,Yes,Yes,Yes,Yes,Yes,0.461822,"[0.0, 0.5, 0.5, 0.0]",cosine
177,9.0,275.0,14.246018009699464,75.0,9.525756407555066,437.757203,52.824666,21.146452,87.9144,8.512791,1.354752,Yes,Yes,Yes,Yes,Yes,Yes,0.417699,"[0.0, 0.5, 0.0, 0.5]",cosine
177,10.0,275.0,14.246018009699464,75.0,9.525756407555066,419.293738,52.450368,19.99868,86.216,8.094171,1.228345,Yes,Yes,Yes,Yes,Yes,Yes,0.212014,"[0.0, 0.0, 0.5, 0.5]",cosine
178,1.0,311.0,14.042321511008153,75.0,8.560552915757832,444.932694,52.965886,23.456928,83.8368,6.747021,1.430768,Yes,Yes,Yes,Yes,Yes,Yes,0.430652,"[1.0, 0.0, 0.0, 0.0]",cosine
178,2.0,311.0,14.042321511008153,75.0,8.560552915757832,424.052193,52.548386,22.325568,82.1384,8.142853,1.097361,Yes,Yes,Yes,Yes,Yes,Yes,0.589877,"[0.0, 1.0, 0.0, 0.0]",cosine
178,3.0,311.0,14.042321511008153,75.0,8.560552915757832,501.525442,54.005859,21.194209,80.44,7.76665,1.287204,Yes,Yes,Yes,Yes,Yes,Yes,0.072533,"[0.0, 0.0, 1.0, 0.0]",cosine
178,4.0,311.0,14.042321511008153,75.0,8.560552915757832,480.644941,53.636488,20.062849,86.7416,7.390447,1.267464,Yes,Yes,Yes,Yes,Yes,Yes,0.136686,"[0.0, 0.0, 0.0, 1.0]",cosine
178,5.0,311.0,14.042321511008153,75.0,8.560552915757832,459.76444,53.250708,18.931489,85.0432,7.014244,1.141057,Yes,Yes,Yes,Yes,Yes,Yes,0.584435,"[0.5, 0.5, 0.0, 0.0]",cosine
178,6.0,311.0,14.042321511008153,75.0,8.560552915757832,438.883939,52.846994,23.129191,83.3448,8.410076,1.18715,Yes,Yes,Yes,Yes,Yes,Yes,0.36944,"[0.5, 0.0, 0.5, 0.0]",cosine
178,7.0,311.0,14.042321511008153,75.0,8.560552915757832,418.003438,52.423597,21.997831,81.6464,8.033873,1.060743,Yes,Yes,Yes,Yes,Yes,Yes,0.286793,"[0.5, 0.0, 0.0, 0.5]",cosine
178,8.0,311.0,14.042321511008153,75.0,8.560552915757832,495.476686,53.900464,20.866471,87.948,7.65767,1.357253,Yes,Yes,Yes,Yes,Yes,Yes,0.465708,"[0.0, 0.5, 0.5, 0.0]",cosine
178,9.0,311.0,14.042321511008153,75.0,8.560552915757832,474.596185,53.526485,19.735112,86.2496,7.281467,1.230846,Yes,Yes,Yes,Yes,Yes,Yes,0.392316,"[0.0, 0.5, 0.0, 0.5]",cosine
178,10.0,311.0,14.042321511008153,75.0,8.560552915757832,453.715684,53.135676,23.932813,84.5512,6.905264,1.483939,Yes,Yes,Yes,Yes,Yes,Yes,0.226777,"[0.0, 0.0, 0.5, 0.5]",cosine
179,1.0,240.0,11.928270804796025,75.0,5.603942239329045,327.56163,50.30586,18.983499,82.172,5.335378,1.099862,Yes,Yes,Yes,Yes,Yes,Yes,0.36484,"[1.0, 0.0, 0.0, 0.0]",cosine
179,2.0,240.0,11.928270804796025,75.0,5.603942239329045,387.34806,51.762028,18.022464,80.4736,5.089106,1.289705,Yes,Yes,Yes,Yes,Yes,Yes,0.510903,"[0.0, 1.0, 0.0, 0.0]",cosine
179,3.0,240.0,11.928270804796025,75.0,5.603942239329045,371.23449,51.392966,17.061429,86.7752,4.842835,1.269965,Yes,Yes,Yes,Yes,Yes,Yes,0.157003,"[0.0, 0.0, 1.0, 0.0]",cosine
179,4.0,240.0,11.928270804796025,75.0,5.603942239329045,355.12092,51.007525,16.100394,85.0768,4.596564,1.143558,Yes,Yes,Yes,Yes,Yes,Yes,0.179762,"[0.0, 0.0, 0.0, 1.0]",cosine
179,5.0,240.0,11.928270804796025,75.0,5.603942239329045,339.00735,50.604182,19.666138,83.3784,4.350292,1.396651,Yes,Yes,Yes,Yes,Yes,Yes,0.750403,"[0.5, 0.5, 0.0, 0.0]",cosine
179,6.0,240.0,11.928270804796025,75.0,5.603942239329045,322.89378,50.181194,18.705103,81.68,5.264037,1.063244,Yes,Yes,Yes,Yes,Yes,Yes,0.307208,"[0.5, 0.0, 0.5, 0.0]",cosine
179,7.0,240.0,11.928270804796025,75.0,5.603942239329045,382.68021,51.65672,17.744067,87.9816,5.017765,1.359754,Yes,Yes,Yes,Yes,Yes,Yes,0.49434,"[0.5, 0.0, 0.0, 0.5]",cosine
179,8.0,240.0,11.928270804796025,75.0,5.603942239329045,366.56664,51.283059,16.783032,86.2832,4.771494,1.233347,Yes,Yes,Yes,Yes,Yes,Yes,0.394169,"[0.0, 0.5, 0.5, 0.0]",cosine
179,9.0,240.0,11.928270804796025,75.0,5.603942239329045,350.45307,50.892597,20.348776,84.5848,4.525223,1.48644,Yes,Yes,Yes,Yes,Yes,Yes,0.63528,"[0.0, 0.5, 0.0, 0.5]",cosine
179,10.0,240.0,11.928270804796025,75.0,5.603942239329045,334.3395,50.483754,19.387741,82.8864,5.438967,1.153033,Yes,Yes,Yes,Yes,Yes,Yes,0.09517,"[0.0, 0.0, 0.5, 0.5]",cosine
180,1.0,316.0,8.722656405496899,75.0,5.546196830820599,510.428006,54.15869,13.192994,80.5072,5.041488,1.292206,Yes,Yes,Yes,Yes,Yes,Yes,0.615278,"[1.0, 0.0, 0.0, 0.0]",cosine
180,2.0,316.0,8.722656405496899,75.0,5.546196830820599,489.211806,53.789939,12.490228,86.8088,4.797754,1.272466,Yes,Yes,Yes,Yes,Yes,Yes,0.431929,"[0.0, 1.0, 0.0, 0.0]",cosine
